# BEAST v1.8.4
# Generated Thu Sep 09 12:55:12 JST 2021 [seed=1631159688978]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	CP1+2.kappa1	CP1+2.kappa2	CP3.kappa1	CP3.kappa2	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	clock.rate	meanRate	CP1+2.treeLikelihood	CP3.treeLikelihood	branchRates	skyline
11670000	-10457.722790072965	-3130.7188932810313	-7327.003896791934	132.13057583080933	17.720374342988883	26.59256216768175	46.734820615987516	52.46265298348379	84.7902093758675	214.98739726684167	53.233878756756816	137.7235011150883	132.59831653877794	72.82791525569216	12.0	2.0	1.0	6.0	15.0	6.0	4.0	7.0	1.0	5.0	4.100319037996433	6.826998423398405	15.211774803272995	24.158427362498475	0.24392678118581143	0.24117641111100283	0.24995423207581444	0.26494257562737217	0.030509206503482524	0.674076573815676	0.17254430594336823	2.654911388113248	8.793152135928314E-4	8.793152135928313E-4	-2312.6171040655445	-5014.386792726389	0.0	-296.7544789915948
11680000	-10451.645112951292	-3114.0106938395015	-7337.6344191117905	122.42875329141634	15.556568018126562	10.514256086959062	38.509672494967745	67.70259310510038	70.01393288381533	14.182657871777709	69.85126190860477	12.901316912420816	22.988030439052523	96.44630967877247	8.0	4.0	2.0	19.0	9.0	1.0	4.0	2.0	3.0	7.0	4.69024480244751	5.930522568148192	24.552510797121627	27.370141024422548	0.2344265431582119	0.27134839688784596	0.22931868147619985	0.26490637847774323	0.011207672696314707	0.5876680705008063	0.14350085610290986	2.712998287794164	9.702064964689872E-4	9.702064964689873E-4	-2309.6255571376596	-5028.008861974131	0.0	-281.25981047887353
11690000	-10440.85638990073	-3106.858297896324	-7333.998092004405	116.21893903259344	19.478704504249862	20.998734718075248	32.40656198284936	36.33479648123481	22.971481131377423	12.103344647228386	45.48729953093513	47.839555851248754	31.650389914237035	61.470659304036595	1.0	1.0	7.0	12.0	4.0	2.0	3.0	9.0	2.0	18.0	5.173740387928649	10.60073676576211	18.741135664521074	26.649450711319346	0.23249430650214933	0.24930656994074654	0.2590083028501738	0.2591908207069313	0.003922377925346643	0.6386007023128484	0.18523863373583754	2.6295227325283075	0.0011116618827106755	0.0011116618827106757	-2311.2577182722166	-5022.740373732189	0.0	-279.4291856177936
11700000	-10443.186491319446	-3100.9863265654003	-7342.2001647540455	98.456693361568	18.79754478905073	25.048523356646903	73.66499913259628	88.4636009823785	16.895350757355814	25.23387786457025	43.3471500460119	68.80726309124039	57.70570109402855	29.59096472459321	9.0	5.0	6.0	3.0	4.0	4.0	1.0	11.0	3.0	13.0	3.3537674875165506	5.8581707825728575	15.768099303026432	23.041098586989808	0.2379451023226693	0.24479812649841443	0.24653119366062057	0.27072557751829657	0.012934683272909787	0.6424631945505277	0.17227280938648348	2.655454381227014	0.0011933891281726034	0.001193389128172602	-2316.300670246179	-5025.899494507867	0.0	-273.1487653830712
11710000	-10444.928884203156	-3104.529228478006	-7340.39965572515	118.16784167449138	31.83142850393209	13.020600722937921	44.716249089193546	12.390145536783407	21.8972837228566	40.44749272237133	129.5522287304925	29.35487120139559	76.88600775468768	45.977527954270734	12.0	1.0	10.0	4.0	1.0	1.0	2.0	4.0	6.0	18.0	7.76064722121286	11.070949328837031	16.819864865057408	22.714713419805012	0.24115694605166504	0.257957467895493	0.24098372371114757	0.2599018623416952	0.03539855447154066	0.6156182547531855	0.1505821692378966	2.698835661524186	0.0010806700335581055	0.0010806700335581052	-2318.348968938783	-5022.050686786368	0.0	-272.5781188943057
11720000	-10458.105473498157	-3123.9457540081385	-7334.159719490019	122.19641827617811	9.814133927546534	22.39769452934767	33.926629505667016	52.639617187971076	42.6155789500805	82.17308134849081	73.02239812876387	98.84118144110577	207.0390726194793	109.25876136566781	1.0	6.0	7.0	15.0	4.0	3.0	4.0	2.0	2.0	15.0	4.502734263258366	8.195280729980125	14.21266841589258	27.077343504946384	0.24860239937442544	0.24125731625253727	0.24653081606572977	0.26360946830730836	0.04767554596993847	0.6674991136266338	0.12234065749307849	2.7553186850138216	9.126804651204873E-4	9.126804651204872E-4	-2307.7180256658494	-5026.441693824169	0.0	-292.2201569629712
11730000	-10442.548409200372	-3121.699221596612	-7320.849187603759	118.10967743246627	18.704708221666383	55.640927628496996	62.62039076033007	37.320858813541626	99.77372998738733	49.13916034644941	24.932925597751222	25.719680289933507	43.358986140800816	43.30079485944859	5.0	14.0	8.0	6.0	8.0	2.0	4.0	5.0	4.0	3.0	3.8770997906242477	8.525204609995793	15.328604031543643	20.929774009576636	0.2438109788576627	0.25788597502256755	0.2276365018988938	0.27066654422087694	0.005844668623302695	0.6613589776554575	0.16050736342759062	2.6789852731447974	9.027978585967654E-4	9.027978585967654E-4	-2308.013147673385	-5012.836039930374	0.0	-292.69452358639614
11740000	-10473.670971034233	-3127.726023982301	-7345.944947051931	134.76945615445416	80.79093231121465	27.98816047530827	33.43819830497253	74.57469927253736	170.60126303010662	66.0591286922725	88.82138222753495	84.06365213827058	42.18323375805233	127.99208804015825	3.0	13.0	15.0	5.0	4.0	2.0	2.0	3.0	4.0	8.0	5.820839796364204	14.029863743636941	15.680682468978919	23.14731790818609	0.22642693676568731	0.2836135794236798	0.23476829223835544	0.25519119157227843	0.06545339317861222	0.8085700458437503	0.12705792626226287	2.745884147475452	0.001043400329530874	0.001043400329530874	-2317.7291432245565	-5028.215803827375	0.0	-290.77936061864364
11750000	-10459.438871720406	-3126.8897792560247	-7332.54909246438	140.66192524169935	8.877175047856197	29.25155364035871	74.36534491765411	29.265128101954407	104.15358050275695	62.979711791907576	54.11843690704002	57.58269605597789	156.7038989986958	178.80967904729178	6.0	4.0	11.0	8.0	11.0	2.0	6.0	1.0	8.0	2.0	6.2028030971232235	11.499240909046724	18.147773660873245	24.93777115846365	0.2405564055379861	0.2629092672655084	0.23449847912082292	0.26203584807568364	0.011017057675994226	0.685116337548235	0.18263274047116607	2.634734519057644	8.754468799853301E-4	8.754468799853299E-4	-2319.5976080111363	-5012.951484453244	0.0	-290.80730724327645
11760000	-10468.999240439054	-3133.781023280046	-7335.218217159008	139.02821542577266	28.21319497351501	25.261408334969243	82.51968707815689	122.34455499042734	126.51048479064083	73.6129010335195	86.36616755708185	116.04696042441414	22.634169596072145	27.636000968840747	7.0	2.0	25.0	1.0	2.0	13.0	2.0	1.0	1.0	5.0	6.152574156093652	9.4831487159752	17.34145635368904	25.585748311600447	0.2230742618480946	0.2865700251451313	0.23337143007909797	0.25698428292767717	0.03810948935961592	0.6595218896192916	0.132083757253321	2.735832485493334	7.89302694296009E-4	7.893026942960091E-4	-2310.4315180042213	-5024.786699154787	0.0	-299.80717569149914
11770000	-10461.72551878783	-3126.531230383276	-7335.194288404555	126.72188096821688	13.9013301810191	34.215430065659724	67.0491237526464	80.68693048416627	71.58473648738813	140.66319505094185	152.20717248393908	133.57068303885464	15.55996390112934	49.444185990643696	7.0	4.0	11.0	1.0	4.0	14.0	2.0	11.0	1.0	4.0	3.706304983829336	12.138405528892125	18.625969924110432	22.80188022070869	0.21955910674049825	0.25869223391378104	0.25452855931733864	0.26722010002838315	0.0018957247998316036	0.6777704552941725	0.17196663032254395	2.656066739354887	8.906671166188141E-4	8.906671166188144E-4	-2311.7132336812588	-5023.481054723296	0.0	-291.72621064021735
11780000	-10467.3808451412	-3130.078423376326	-7337.302421764874	125.4557685523122	13.994396325894572	53.634084320793114	8.948883326502141	53.93257243442782	160.3179972672886	99.23456814618292	137.30981828389173	69.70292427863805	200.38380292705392	29.01505589688026	12.0	13.0	2.0	2.0	1.0	2.0	4.0	16.0	1.0	6.0	4.309458688709562	7.296255551016106	16.397147019908076	21.652193850784336	0.22617781134159434	0.2699288532723377	0.24920015964057463	0.2546931757454944	0.019859265857106453	0.5979633388463136	0.13813694414570393	2.723726111708567	9.241369140354252E-4	9.241369140354251E-4	-2310.6740639195614	-5026.628357845313	0.0	-291.4192321976393
11790000	-10466.627868403004	-3130.2545898761955	-7336.373278526808	133.17696849382318	19.82862024805271	45.71097732616248	31.300660044544642	17.19715716404383	23.730718757578547	52.543802102817054	70.8851762935205	115.27287947830435	172.88430334269677	48.32198713587735	8.0	4.0	5.0	1.0	4.0	3.0	8.0	15.0	6.0	5.0	5.919328606768276	22.314529251919538	16.988262310373962	24.927170641418343	0.24211020003198708	0.26207064722706863	0.24487947773619217	0.2509396750047532	0.024353349355485682	0.6170912497624742	0.1717717108946908	2.6564565782105922	8.691107921531008E-4	8.691107921531007E-4	-2314.047976489796	-5022.325302037011	0.0	-297.31618025876446
11800000	-10462.011494804861	-3117.872815869417	-7344.138678935444	127.79337882828266	21.054359093084663	54.36637954495189	152.30638158874092	38.4740918846735	42.33357929813073	82.02186617688436	94.12167264970483	91.03501247362507	86.41839839423967	40.15714431575973	13.0	5.0	1.0	11.0	2.0	5.0	1.0	9.0	7.0	5.0	3.896659506266364	9.274804821127011	14.02978978467828	21.708434620379485	0.22888679850685895	0.24721590691421996	0.25304116178757563	0.27085613279134657	0.01641277682223305	0.5908323546203065	0.14533724908624096	2.709325501827493	9.633831381695475E-4	9.633831381695488E-4	-2315.624039978448	-5028.514638956996	0.0	-284.7458828763924
11810000	-10464.430458272309	-3118.032714145167	-7346.397744127142	153.3303722484653	47.67694396909296	68.50010208353352	41.58763935779753	30.524380888510198	70.20788227404294	100.18919728345165	49.05926794653007	66.27527606014279	14.60314773209833	49.610368070136175	8.0	9.0	2.0	13.0	2.0	5.0	2.0	4.0	5.0	9.0	2.276227702256601	8.069427533630249	15.047230109101767	26.704282994355882	0.234873909189249	0.2735529510416377	0.25991355278913886	0.23165958697997546	0.03564817696359575	0.6540087744552292	0.15199707760185716	2.696005844796261	9.890657474140036E-4	9.890657474140032E-4	-2312.0184916814246	-5034.379252445718	0.0	-286.8554291191551
11820000	-10458.62392921605	-3122.6743091742455	-7335.949620041805	121.87208385736255	21.308239292302158	33.448377675694466	81.9392466399881	39.43079498146101	73.70728400065515	85.40358087576335	74.9386839792348	25.04531697273637	44.03132761128624	76.48038418492789	6.0	2.0	19.0	5.0	1.0	3.0	3.0	1.0	10.0	9.0	3.720815569041624	13.472813915507329	16.22296538077987	19.105562733363865	0.2473071455489877	0.2546272801372588	0.22892702631159534	0.26913854800215914	0.02738120417876961	0.6715047040208196	0.16854920628339987	2.662901587433176	9.103234810494851E-4	9.103234810494849E-4	-2314.288926927499	-5021.660693114306	0.0	-291.31919079929287
11830000	-10469.86266324424	-3128.789737348419	-7341.07292589582	128.11648466445922	18.075551936000156	33.424405347089795	57.63945769746289	118.9845930003933	42.10770990257504	69.3575061570927	58.634012729755874	49.35605902082692	185.50845423550953	26.632657650552137	4.0	8.0	18.0	1.0	2.0	2.0	8.0	9.0	3.0	4.0	3.9411187171364226	12.606451885515938	17.652171984442965	28.29425854526694	0.24351535653936454	0.24749327203720722	0.23812116071428593	0.2708702107091432	0.05531604419769186	0.8784088018547974	0.157447859981546	2.685104280036883	9.249359703792598E-4	9.249359703792599E-4	-2311.6411690026416	-5029.431756893178	0.0	-293.393595953507
11840000	-10442.224344308774	-3114.2909178184404	-7327.933426490333	128.36915494076572	18.561935368280302	19.321344512776708	36.480608641265775	71.26103495416957	103.72844252290436	54.90651906751538	31.422601755963775	31.621703761026865	177.68491556099465	29.8195984210803	4.0	9.0	14.0	3.0	7.0	3.0	7.0	5.0	1.0	6.0	6.642955499076013	11.885188596534196	18.3143526457164	23.383521441214903	0.23329060866143	0.26318970048737644	0.23580955384087257	0.2677101370103219	0.02832594074105536	0.6723058912280163	0.17554716592324696	2.6489056681534797	8.948582018901928E-4	8.948582018901928E-4	-2312.1856711045875	-5015.747755385745	0.0	-280.0312246956366
11850000	-10444.286642837404	-3112.1091136343216	-7332.1775292030825	114.08400046200853	31.10376340625079	35.755911749149995	58.98482942397108	43.464077738131586	63.376709197016766	50.332230885187215	21.89917513122185	33.884158291756535	125.16187191386507	22.402248275069	1.0	4.0	17.0	4.0	16.0	5.0	2.0	3.0	2.0	5.0	4.287326030218575	9.625201341420711	13.168002465042294	19.990444952619473	0.21967673951125344	0.25836448455326744	0.25175720671455576	0.2702015692209243	0.04578045143624435	0.6221010609173698	0.1581602648569572	2.683679470286061	0.0010361654259547649	0.001036165425954764	-2314.694444339875	-5017.483084863207	0.0	-282.1776950362914
11860000	-10458.469145491046	-3117.4010609448906	-7341.068084546155	127.81220100445879	27.138412096597122	45.5734231344714	45.976030074921724	18.92689644544398	40.70219012314462	66.3888366418625	77.21175683773218	191.00581057323743	23.44831366219158	23.0410605754254	8.0	2.0	13.0	3.0	9.0	6.0	11.0	1.0	2.0	4.0	4.888240038224805	9.114977016203294	17.82687638155543	26.708503865365667	0.2531561754330572	0.2524237569276603	0.22679034158775327	0.2676297260515301	0.03722112308747116	0.7378361214526643	0.16323568756432003	2.673528624871334	9.653807076188186E-4	9.653807076188186E-4	-2311.6370239977477	-5029.431060548407	0.0	-285.8351638518399
11870000	-10456.747712133416	-3127.968051959063	-7328.779660174352	135.9696380936866	18.186977972578283	30.163616648373058	127.32080022540805	177.94346746061254	204.47178268605182	68.56387112230554	51.77561459761897	108.61203386586233	30.67962012190276	41.2603679447891	4.0	10.0	14.0	5.0	3.0	1.0	15.0	1.0	4.0	2.0	5.068899687512619	10.875296825244865	14.380614246495846	21.4778654519354	0.2359955296006954	0.2485306375866813	0.2449867119322584	0.27048712088036575	0.061405138647543926	0.6686332300162514	0.1478310953850678	2.70433780922984	8.529112129533098E-4	8.5291121295331E-4	-2311.614389509786	-5017.1652706645655	0.0	-292.483188181049
11880000	-10458.807237845609	-3132.6584584284114	-7326.148779417197	126.91631234759024	23.99571443082066	29.159822016587153	91.72524275707718	66.131562069421	91.73128186194609	77.41545715160966	83.52872560049263	85.74371991753873	102.03089180801955	15.535657789123155	8.0	7.0	4.0	1.0	2.0	8.0	24.0	1.0	2.0	2.0	5.167104706269837	11.810586337839853	14.161991634194301	22.895888441163134	0.23360015356376268	0.2623315860679848	0.23897505212017428	0.2650932082480791	0.019085342230804193	0.688510515110212	0.140513527021916	2.718972945956145	8.647281336023156E-4	8.647281336023153E-4	-2308.0845259809716	-5018.064253436225	0.0	-299.43048892249635
11890000	-10460.55338637361	-3129.008370733125	-7331.545015640485	126.03834267079624	31.179316126674035	88.51886948553933	79.74535632581681	29.80192762829739	71.43861783283072	55.11498219604415	67.34388749543788	116.61858419204566	124.15105027892454	22.690219839743577	11.0	4.0	1.0	3.0	6.0	7.0	18.0	6.0	1.0	2.0	5.79089781601529	9.940525892873625	15.558449901954635	24.048179808722132	0.2392246044857141	0.26310361457711856	0.24506023373245084	0.25261154720471735	0.014714725584032428	0.6025190705794058	0.16219576252083828	2.6756084749583016	8.655828093181865E-4	8.655828093181865E-4	-2311.7007359050713	-5019.844279735414	0.0	-294.6896317472746
11900000	-10458.785169790073	-3124.17077605684	-7334.614393733233	150.3708879482341	18.942653856700645	85.45361527386369	86.7054940654376	186.8410167804564	42.61208331537303	71.42559868750944	42.588714538513734	69.9343659752999	91.28824279594728	22.669059569035	10.0	5.0	2.0	1.0	10.0	15.0	5.0	4.0	3.0	4.0	2.757084026697195	7.889059699767808	13.94937173080359	26.534278864827193	0.23647617677728558	0.25850166916969963	0.2568806213432369	0.24814153270977873	0.05505558828107614	0.6345334522915428	0.14410213702769012	2.7117957259445986	8.920438243751425E-4	8.920438243751423E-4	-2305.006019769344	-5029.608373963889	0.0	-289.780026298576
11910000	-10454.394596844462	-3127.396475564475	-7326.998121279987	123.97532647946815	26.891732991429652	54.743197369874146	49.37116240418422	48.39923767503246	45.18218204168044	75.51853177004314	109.44942765188601	121.73802409701935	24.91919342787658	20.59450687095339	6.0	11.0	4.0	1.0	11.0	11.0	5.0	6.0	1.0	3.0	4.558152002063689	9.03089354545121	16.248357989340924	25.99936528700235	0.24039980334934138	0.24912831747863162	0.23533157816967518	0.27514030100235265	0.00946337710739592	0.5934933829445076	0.13918219679154561	2.721635606416888	9.562723060508468E-4	9.562723060508462E-4	-2312.5227144437436	-5014.475406836243	0.0	-296.69363362056475
11920000	-10461.123659826317	-3122.5924324796215	-7338.531227346695	119.98330963555446	34.683739256337006	7.4089841364710685	24.668947991116035	43.26473678603921	58.607549923588635	74.5806206823921	160.24226398822617	24.570661513684655	13.061375772423935	13.531256713311157	3.0	1.0	2.0	7.0	20.0	16.0	4.0	1.0	3.0	2.0	3.6136541072292476	8.15040712742694	13.525315602112538	20.349993233652107	0.23578636181904877	0.2602266496064384	0.24832969876001865	0.25565728981449504	0.04170484999176177	0.7962511588050046	0.14943560062889966	2.701128798742181	8.646340104802195E-4	8.646340104802191E-4	-2315.3220905390067	-5023.209136807689	0.0	-295.08811490958175
11930000	-10451.826786449856	-3113.6715004885987	-7338.155285961257	135.30435778510915	30.30279249396349	29.53462276639716	20.15840577028744	55.859930707757925	42.20889908154347	65.41799959041184	58.83131419211064	144.0018863777229	65.26339075274669	52.14654382961766	1.0	3.0	2.0	2.0	22.0	10.0	12.0	1.0	2.0	4.0	5.775782828410241	11.694178623151181	15.658422583548335	22.68069713680783	0.2292161365522809	0.2576708296094911	0.24542216180572904	0.2676908720324998	0.01659569092157254	0.5871321701258571	0.19021359037705346	2.6195728192458723	9.252430676747966E-4	9.25243067674796E-4	-2309.191288600264	-5028.963997360992	0.0	-282.1774077960039
11940000	-10464.21506909292	-3136.3596353675193	-7327.8554337254	151.63074471922448	32.12643547238406	26.18335975424965	96.27685332419465	195.7551206340648	55.77310994260988	206.37840730763455	69.29011967266332	76.5451294342274	186.06959881273573	21.997133136108502	6.0	3.0	4.0	4.0	15.0	7.0	8.0	4.0	2.0	6.0	7.210438788825545	13.03783511483771	16.819671261501778	21.64798283154347	0.22932064177608175	0.2534123027415245	0.24277353601215715	0.2744935194702375	0.043593254695850105	0.7705878432367812	0.15417299606108398	2.691654007877813	8.887478622615673E-4	8.887478622615673E-4	-2320.072265423949	-5007.783168301451	0.0	-295.85365581920723
11950000	-10474.149915227114	-3125.4153195632816	-7348.734595663831	148.92884521990518	13.914974785458533	16.334913688298514	39.40262946833978	13.367861244614883	38.209941399472015	70.45550141960868	28.2056916559912	57.16921585316505	67.88704242891768	83.1521629197028	2.0	1.0	2.0	1.0	27.0	7.0	6.0	6.0	2.0	5.0	4.606146938574317	12.670391340235575	15.893828206893172	25.618566961749107	0.23928025198593847	0.24932424332817804	0.24514219448515576	0.2662533102007287	0.004960656415267706	0.5600378531865462	0.1855314355824454	2.62893712883509	8.525679303778375E-4	8.525679303778379E-4	-2315.6434470372355	-5033.091148626596	0.0	-296.2563048154807
11960000	-10447.809243483078	-3122.477182507042	-7325.332060976036	160.7229033799004	12.722315576055285	15.106160794905508	48.013459203801766	132.3323229456768	75.11194526455853	52.17278792661132	49.960357796363446	90.48555077887421	21.952231599741268	30.626870276522467	4.0	8.0	1.0	1.0	25.0	6.0	7.0	4.0	2.0	1.0	5.673822547634462	8.503807253413779	16.82679398269884	25.051714111609687	0.22381859178293934	0.27851259936654377	0.2257097024043241	0.27195910644619375	0.021967003137991322	0.711590483889894	0.12786286155088827	2.7442742768982047	9.306138681239521E-4	9.306138681239518E-4	-2309.718449133249	-5015.613611842787	0.0	-291.52722541802757
11970000	-10450.576743982849	-3117.4329417511294	-7333.14380223172	129.9334818808875	11.519390235928716	17.5968500763365	73.61077504601168	128.187263336572	80.7891692222119	74.212724596316	132.23367096154965	64.03603666802108	52.48118659220153	31.326853404482165	2.0	11.0	6.0	4.0	17.0	11.0	2.0	2.0	3.0	1.0	4.041909127854911	12.528519308782997	17.27405695060987	20.250132177049526	0.22862162948317705	0.28061924255511983	0.23392298168059839	0.25683614628110574	0.01434091020345904	0.7117543994494729	0.1840711118616039	2.6318577762767723	0.001055653224135792	0.001055653224135792	-2308.82104102022	-5024.3227612115	0.0	-284.5184473614503
11980000	-10449.904114088136	-3126.8834150993803	-7323.020698988756	133.81596914221095	29.214104990246963	21.054766149015673	104.93997919159307	92.3841255719261	43.49055719663755	86.53843782772486	109.91882264898007	77.61264132152309	85.10462654347052	55.926047515004726	7.0	6.0	4.0	2.0	11.0	12.0	1.0	5.0	6.0	5.0	3.056657282387627	6.322075080363997	18.417138427357113	24.156983501364664	0.2359634285317374	0.2646288791027727	0.24042166524078934	0.2589860271247016	0.01783216857418095	0.6376964360121168	0.15110970017566086	2.6977805996486564	9.040840130178413E-4	9.040840130178415E-4	-2314.4964557431244	-5008.524243245631	0.0	-292.8991285876426
11990000	-10478.6921774822	-3137.5074706570585	-7341.184706825141	139.30289939969188	14.698807724047853	42.560299482587915	56.59291715235006	65.33278189224765	100.05984503189303	133.49784949032505	45.387151490955084	133.5780485152705	78.11732937387166	22.267635037765782	4.0	3.0	11.0	10.0	8.0	2.0	12.0	5.0	2.0	2.0	5.1760587219472205	16.617297266415495	16.21395571375363	21.150238261979517	0.23538240335393618	0.27138432669482493	0.243517026993261	0.24971624295797892	0.00701946711465976	0.631967225012469	0.17167290756928852	2.656654184861402	8.19894092066911E-4	8.198940920669109E-4	-2312.689806512966	-5028.494900312175	0.0	-302.8771468674887
12000000	-10471.806915689394	-3136.5716181247585	-7335.235297564635	152.72444846030967	21.70516198096235	21.380059506205104	29.161673177387883	78.78299500937338	92.41334991089661	137.52170140767043	135.7753837934545	133.8869734808265	160.6247683326223	51.07571940536262	3.0	1.0	9.0	5.0	15.0	1.0	8.0	8.0	3.0	6.0	4.043219999798643	7.543520474856478	14.110410340992251	26.549129921548076	0.24958891807025582	0.24724537845012615	0.22470551574428343	0.27846018773533565	0.01785539709023146	0.63915494187859	0.1789688612192305	2.6420622775615183	8.087642850545599E-4	8.087642850545597E-4	-2313.958490170212	-5021.2768073944235	0.0	-303.30006121711034
12010000	-10454.21533968532	-3126.9964753483378	-7327.218864336981	133.92713580215087	13.95802163042531	27.3745680851617	94.81144938330768	92.27857519963156	53.83280988979103	130.97741128585804	89.74705110380312	21.218052593653255	99.60036847638723	41.58496985457748	9.0	4.0	11.0	7.0	2.0	3.0	10.0	6.0	4.0	3.0	3.8700879372218977	10.01241624255898	16.056166542873516	25.467899190158935	0.2378520768829731	0.2535988494207177	0.25420817813258045	0.25434089556372985	0.09774487412685469	0.6174013549469353	0.16099350803616963	2.6780129839276388	8.533135858702667E-4	8.533135858702667E-4	-2309.5558753339096	-5017.662989003071	0.0	-291.3771612551808
12020000	-10460.77699199797	-3136.5109121992728	-7324.2660797986955	132.25044544914172	7.8034442218885625	38.71396783406051	100.40540310255014	28.058534819326965	33.202175053150384	75.23874915362379	40.99544992455784	22.310902370770236	84.63300519553799	16.532024947534712	6.0	5.0	10.0	2.0	1.0	11.0	4.0	5.0	13.0	2.0	4.626856086184823	7.696726505207146	13.940661959410518	19.836311858247935	0.24022479636565464	0.26397867715868717	0.24098729341696917	0.2548092330586901	0.02798222204205021	0.7001616833281429	0.17375555567468193	2.652488888650614	8.415328238657837E-4	8.415328238657843E-4	-2315.4371947087657	-5008.82888508993	0.0	-304.9497997744583
12030000	-10469.103969406233	-3135.76067048686	-7333.343298919373	147.63738937510806	40.61438634000685	73.66449094022028	73.14784409839723	44.797401634264986	48.14274499591467	24.95808101763227	76.29505318804048	73.15661319150207	54.67827904089465	126.84217385408346	8.0	3.0	7.0	6.0	5.0	2.0	13.0	2.0	3.0	10.0	4.187077838513735	8.873834770093529	15.121954732454086	18.6987414260462	0.2341611430277003	0.27694927459635826	0.2349196220165756	0.25396996035936686	0.025813725573359543	0.6587856616603566	0.1629686424923051	2.6740627150153675	8.11019183400913E-4	8.110191834009131E-4	-2311.4304859242334	-5021.91281299514	0.0	-303.6708220935036
12040000	-10454.020488947483	-3125.1870354755083	-7328.833453471974	157.77175002148178	16.442415417439786	21.329465837659168	17.51704250360205	53.681409003081306	37.90563393256176	90.88531865313965	86.85852919279641	139.09470669483252	54.81067192561932	44.00732431597925	6.0	3.0	2.0	8.0	12.0	13.0	8.0	2.0	3.0	2.0	4.29370369421256	7.78647796764303	13.278288564321423	23.432244181568038	0.2406130087614043	0.2725409783034319	0.23696654204763135	0.2498794708875336	0.004248856730672839	0.7880161199820479	0.1777669420677834	2.644466115864411	7.929065457303719E-4	7.929065457303717E-4	-2309.9107700992913	-5018.9226833726825	0.0	-295.34351537608495
12050000	-10464.405571825097	-3128.4439715846065	-7335.96160024049	163.14747421739457	13.504432535028236	24.768700229085482	63.55157009755204	49.47336657862256	70.37354120216901	77.01770637789207	71.9109816767877	77.55025294516797	167.8760137183359	44.97039749573179	5.0	8.0	1.0	4.0	16.0	2.0	13.0	2.0	2.0	6.0	5.829259410956186	9.402983189060635	14.166677231560223	19.443251030038923	0.24602955099841228	0.25624198709370427	0.24343625572932828	0.2542922061785562	0.094494673626606	0.6322841848055595	0.1498245036189979	2.700350992761981	8.138201655766155E-4	8.138201655766151E-4	-2316.652061477459	-5019.309538763031	0.0	-296.41872389829365
12060000	-10480.256657750891	-3147.505717716782	-7332.7509400341105	149.7825637123976	18.075082401490462	21.964034969569365	33.111599326043184	36.25544338245407	111.34266406701109	121.26986459642728	225.12762922829083	248.49945465001576	172.2906564120945	114.39747535959214	3.0	6.0	1.0	3.0	17.0	2.0	3.0	3.0	13.0	8.0	3.3954285231707395	7.735073555631782	16.29845958227192	27.094741872363038	0.2382311555231882	0.2575727619757663	0.24276622595057515	0.2614298565504714	0.004579619302801748	0.7236551306625807	0.17906036063363268	2.6418792787327114	6.303622759906156E-4	6.303622759906158E-4	-2317.2273116420874	-5015.523628392023	0.0	-312.5471324685861
12070000	-10476.960740609155	-3151.376937405262	-7325.583803203892	190.84991528155055	15.114330618420098	31.246498183411465	16.568090652224946	28.109275620175328	58.4090268100421	89.92529767352374	223.11576136775233	58.06839166930507	174.24772082021929	40.53435262460343	1.0	4.0	3.0	3.0	17.0	3.0	8.0	9.0	5.0	6.0	5.174039321993491	9.949982910328984	14.281317443242218	22.460801567106433	0.22097436424612524	0.2591081036929977	0.25432516270126515	0.2655923693596128	0.049374398387208925	0.735476782696061	0.16925592212485122	2.6614881557502743	6.614688356336563E-4	6.614688356336566E-4	-2316.7379749111274	-5008.845828292764	0.0	-317.8136718570922
12080000	-10483.33432524569	-3162.5879455660697	-7320.74637967962	166.8486303814913	38.001968779036986	36.83576152741309	73.89294554261458	176.9940829321106	38.609839552579665	234.3992888545095	315.03251286262065	111.59152617995441	137.77218458752745	140.6977433035122	11.0	1.0	4.0	7.0	7.0	4.0	2.0	8.0	11.0	4.0	4.107490356401833	11.895335557690416	15.563748981009708	20.497711541397447	0.24484329960464166	0.25252538844190114	0.22767210593010304	0.27495920602335505	0.04394988413286836	0.6460304608236346	0.14870571402116783	2.7025885719576404	6.473216256105281E-4	6.473216256105284E-4	-2308.347829013415	-5012.398550666206	0.0	-320.8404729858137
