# BEAST v1.8.4
# Generated Mon Sep 13 16:59:13 JST 2021 [seed=1631519942828]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skyline
4240000	-6797.0265805670115	-2355.4539711059383	-4441.572609461074	45.805713065348044	2.221783372210153	0.9012685316968941	2.6879978983180983	5.988590468929123	15.503384903671739	5.181093560711175	11.153560387611384	0.5195216722239038	2.897936392929846	4.168544704347005	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	9.212898115880815	19.14446565032047	0.2680098994884142	0.2581710399016812	0.22631785978247237	0.24750120082743188	0.14749270564999792	0.0034070514413355817	0.0034070514413355817	-4441.572609461074	0.0	-19.029836759283807
4250000	-6775.55739118418	-2335.366206275134	-4440.191184909046	41.607124652325446	0.47590288205407805	1.1520511741937416	3.988100817944328	4.254074157263589	2.3519907390695862	2.0463888021389107	0.47794575435172315	0.6961582557568555	0.6328863024185108	2.2709667949776122	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.16919069807634	14.97207641327126	0.2682779583272889	0.2566354287878077	0.22797383196641413	0.24711278091848884	0.27750542366273867	0.003613430288594286	0.003613430288594286	-4440.191184909046	0.0	-12.50522836403735
4260000	-6787.945000325409	-2337.6288424594914	-4450.316157865917	53.968621062048264	0.3575519261175789	0.3382392872743849	0.48828489382424195	1.8842775515358445	2.0786324934420253	2.320648710379731	1.7177836883666022	2.1732886857125733	3.1713042487411864	12.283749396605991	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	9.23954657317764	21.050566190742405	0.26855436504099744	0.2629839737619008	0.2193325289020915	0.2491291322950098	0.10639128231842761	0.0034342269600746433	0.0034342269600746446	-4450.316157865917	0.0	-13.709300502422913
4270000	-6793.627784296836	-2345.6603309366155	-4447.96745336022	48.77913135116316	0.599427738288719	0.4823527744876118	0.43390048581503127	0.9578147958862263	4.436698648000791	9.544091087972197	8.68528580131367	2.361654786814013	2.0734843421403575	5.636982011591348	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	10.53079278492233	19.616379206208865	0.263516628733604	0.2646165003827108	0.2356494641207495	0.23621740676293526	0.2179009876170044	0.002950535947971328	0.0029505359479713275	-4447.96745336022	0.0	-17.814626468069626
4280000	-6809.103103519038	-2362.596670575621	-4446.506432943417	48.55280088651184	0.47426139467538864	1.860773880970925	7.032741315369441	3.0986198393211337	2.964082964364688	9.122688753684812	8.068432815984654	14.614482691442436	5.949139570253123	19.51913748862408	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	12.8627976490604	16.33526344871546	0.270013993252701	0.25465584145825	0.23859483055643385	0.23673533473261468	0.26148954528594265	0.00286208127782499	0.002862081277824991	-4446.506432943417	0.0	-24.423308642345415
4290000	-6775.599411946536	-2335.3450817930907	-4440.254330153445	45.31526357533954	0.1712242253913131	0.36195260564932275	0.17062381519506087	0.8591825531096355	3.46732750988494	1.11090460962627	2.0522675119213787	2.1470593012496546	1.4286815360333014	3.296546858561854	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	9.744429304230632	19.453501815829014	0.2775649580487573	0.2681160069231785	0.2230937084183166	0.23122532660974718	0.22066607800137608	0.0038183780529856435	0.003818378052985644	-4440.254330153445	0.0	-13.208032305885316
4300000	-6774.418252797203	-2329.402486821009	-4445.015765976194	38.6714742124616	1.274438225576004	0.48863125423282694	1.9653193455024855	3.0911841254449923	1.0188330964506171	0.6995401841900003	0.5225700439392155	0.7198654925803432	0.6883620397487442	0.33080381359967853	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	9.798246177342595	17.837730905357237	0.2605869678779003	0.2688200908005076	0.23592123016340263	0.23467171115818902	0.266998330537888	0.003540327564860006	0.0035403275648600062	-4445.015765976194	0.0	-11.459616268911573
4310000	-6765.1013005425175	-2320.9550194410344	-4444.146281101483	38.37225364752903	0.0673091434921251	0.1081472032951984	0.3117906283886748	0.9289505947649787	1.4644603811326753	1.4687649204133952	0.3634256816592595	0.39851935437799985	0.6936843519906294	0.4971266013242266	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	11.685432744456588	17.672982202117165	0.2537535014435579	0.2616887163992397	0.23774754201855358	0.24681024013864847	0.1588089650398836	0.004737680115895801	0.004737680115895801	-4444.146281101483	0.0	-9.693476700883897
4320000	-6791.064770453731	-2347.134886525062	-4443.929883928669	45.112180623949065	2.4248402986167195	2.895544791555762	1.9634819201772684	1.3985117248920644	4.792150197809616	2.773362100078187	1.1332587811197519	1.8260698444071384	3.1662207522188037	5.683342672047208	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	9.144746085618673	17.759738978019815	0.25565500594214535	0.2581815523037885	0.2296324920668328	0.256530949687233	0.2551997400117563	0.00359051625572845	0.0035905162557284495	-4443.929883928669	0.0	-19.406594033025122
4330000	-6781.243578305861	-2336.0021042941466	-4445.241474011715	46.215492585606114	0.9437726394194164	0.5281364936216215	1.3903313631699417	2.9565814018260452	0.5062498799822119	1.11506349759633	0.3725726896760836	0.8873990617284017	1.3255129913997152	2.630857535515822	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	11.604916262182757	24.505707428067932	0.2604959938979857	0.2559780814044248	0.24356697431037427	0.2399589503872148	0.14063059110513795	0.003978436594341964	0.003978436594341964	-4445.241474011715	0.0	-14.541508420659225
4340000	-6787.420004390919	-2346.6222108671213	-4440.797793523798	45.5144953213038	3.098275228353966	0.6918971259929869	0.725926310570457	1.804271462419286	4.496128073997908	0.8085055280447567	0.7854840181709243	1.3491745080833029	6.296771059421067	6.706760327007493	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	11.911182655332137	18.45128827530838	0.257973475748784	0.2594874645246589	0.23630007787141777	0.24623898185513884	0.2303759223920848	0.003151919811197183	0.0031519198111971836	-4440.797793523798	0.0	-18.720856936127973
4350000	-6785.622104075996	-2343.209350525211	-4442.412753550785	42.915708310238536	0.24804639058072128	0.6742646242202545	0.6530137573926683	1.4614838669795882	2.0165924077797297	2.2010526380133713	3.9737408407292487	13.726003917384839	1.690006946208432	6.201135897939273	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	11.487231315995071	16.53369348934362	0.2670431921002272	0.26321629858950885	0.22508811433840414	0.24465239497185925	0.19208395670196332	0.0035844915576654394	0.0035844915576654394	-4442.412753550785	0.0	-15.531790659822798
4360000	-6784.189740871601	-2341.118596562553	-4443.071144309048	46.41945047433895	0.24453887407418148	0.5224560247949299	0.754901720024685	2.3638424241941745	3.463062749185024	5.289258881838649	1.7819759431715325	2.1147329351342514	3.583412893553229	12.549890443912217	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	9.490876447037833	17.252860362594763	0.25879359042107014	0.25615201994484965	0.22580658812041765	0.259247801513662	0.20098212247017158	0.003533229214013267	0.003533229214013267	-4443.071144309048	0.0	-14.923726943520126
4370000	-6781.55769230465	-2340.2520340582246	-4441.305658246426	42.862147526387844	0.4001640889875871	0.2368329510667447	0.2801702810991614	1.2980371837553997	3.6296484801706197	9.186968019673113	5.205477974860245	1.7093438108480241	0.5922547112605746	1.2139608802372208	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	10.314474216178168	20.40981623286386	0.259628977932971	0.2528049390565961	0.24577358070604285	0.24179250230438945	0.19075181884067477	0.0037224836660697817	0.0037224836660697813	-4441.305658246426	0.0	-16.615972806708754
4380000	-6789.85938455766	-2347.3014689794986	-4442.557915578161	41.963169780439216	6.341615960022407	2.7292628506843806	1.9191882091599926	2.7896456197845527	6.522112867191987	5.102916887160757	1.0620858436343303	0.6875740400908996	0.47769927053630495	0.8320087851591466	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	11.441648877463427	21.918368134244727	0.2650220050732337	0.24251640190943347	0.24794295908073335	0.24451863393659895	0.1699711382355089	0.004166783982523979	0.004166783982523979	-4442.557915578161	0.0	-21.33500737114295
4390000	-6784.344264982408	-2341.4728248642223	-4442.871440118186	45.428278790736066	1.6213946428685144	1.8457145254013378	2.223040739998884	6.049543701376358	1.2769999616937489	1.8085065659754995	1.0198706129952797	0.9276702064698191	1.7581296967629114	3.086509587792884	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	8.913897788638506	18.717140238640656	0.25727437955684906	0.24852214594388153	0.2421920704699006	0.2520114040293683	0.2970856331469962	0.0034639086042101757	0.0034639086042101753	-4442.871440118186	0.0	-16.72671401682575
4400000	-6784.4695236343905	-2344.241883174072	-4440.227640460318	49.70145028534361	0.42425155442623874	0.4952689972249357	0.4490180067576799	1.2377493585475148	1.7096179221549657	4.610021958913083	1.1355021371391054	2.6923855823052447	0.9785492371287424	3.894752647161073	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	9.394376246624532	21.718010497721973	0.26629670772734243	0.24706274245041962	0.23879512432021713	0.24784542550202038	0.21476590987154845	0.0028247451878008023	0.002824745187800802	-4440.227640460318	0.0	-20.73896348951888
4410000	-6782.4143576669285	-2334.72835689614	-4447.686000770788	42.19960764053884	0.804535719888817	0.5872289778505376	0.37113196098317114	1.026151643870886	2.304633676269987	0.9314893857015016	0.3200479681919623	0.6564242808803922	1.189382111418084	6.484639431845529	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	9.642195825446429	15.810537881451161	0.2614438411402891	0.2411832927617132	0.2607173286450874	0.23665553745290993	0.21294342164452465	0.0034070868327376273	0.0034070868327376277	-4447.686000770788	0.0	-13.80780330479924
4420000	-6784.465906226693	-2345.950244456271	-4438.515661770422	52.104174894469075	0.6541032373534358	0.701830130450939	0.9132920972197545	1.51371984310507	3.2100753458442948	3.5173515420412382	9.35417105586863	1.633343191473537	3.2286445667495918	14.237444059685942	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	8.999314606740244	17.026082882311172	0.277580177117607	0.2467606519012955	0.23853714383155727	0.2371220271495399	0.19313710883904708	0.002911501432312629	0.0029115014323126283	-4438.515661770422	0.0	-17.215441569699696
4430000	-6780.773032187324	-2339.8429469434004	-4440.930085243924	50.84272236250217	0.11368401436719365	0.23621706238299398	0.3405872717214688	0.8576514302494699	3.152226953243564	1.3082584364964118	3.0176173789245984	7.126731026471458	6.257381236191898	7.839285151398281	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	10.773226348449453	19.26137905557097	0.26454084093197966	0.25702970065127395	0.2286413232850083	0.24978813513173773	0.1680430433167469	0.003133545489404007	0.0031335454894040075	-4440.930085243924	0.0	-16.19000312281229
4440000	-6778.765905909273	-2327.1078893994168	-4451.658016509856	38.23076695016337	0.1843549303377574	0.24759474101499052	0.5122332277222228	0.5720017390784494	1.3499338777719654	1.6544710770269617	3.5663810369864746	0.8271844236124901	1.4328638832106135	1.1832878383117207	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	8.33574903457755	20.013276904507414	0.270907235531359	0.2567279760024594	0.23271961730824234	0.23964517115793893	0.22406539903903785	0.0034672142261055945	0.0034672142261055945	-4451.658016509856	0.0	-10.42747573155585
4450000	-6780.547763882036	-2333.4771013551976	-4447.0706625268385	39.21794837622541	0.3901806579424072	0.6778350097664976	2.538106317607497	4.247292011251028	2.4073501833222757	2.258832088165488	0.7083555668334764	0.9467954044426818	0.827324083143921	0.6435122154583819	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	11.055841080362844	24.569429637635473	0.2586159554852573	0.2595994972201203	0.23859032699657187	0.24319422029805018	0.24188945288090083	0.00430022591211342	0.00430022591211342	-4447.0706625268385	0.0	-11.76582613885534
4460000	-6781.580767648237	-2338.2839781041193	-4443.296789544118	41.33054360601167	2.7141830111585294	1.897131560063579	0.5819997459437337	1.1007894494984198	2.8489091992704676	2.8369966377919513	0.6136671889944009	0.845487224644675	1.4887707563878818	2.303438376682573	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	13.266867834899998	23.490319838820923	0.2779311727629063	0.25693968035598036	0.22839887546612217	0.23673027141499087	0.2372856712794354	0.004001693445829759	0.004001693445829759	-4443.296789544118	0.0	-14.169460208852067
4470000	-6783.8245593475585	-2340.910960004953	-4442.913599342606	40.33904313877127	1.550362192963207	5.5657277261479035	3.2587489207796065	4.270278712763473	1.6048543665818824	1.63219231068375	0.6281630094512961	1.4649294016096526	1.5713094878146243	0.7167416999815815	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	8.476013589051906	14.11566137981996	0.2706748435376371	0.2579448114596846	0.2247111592109352	0.24666918579174268	0.20735395912500906	0.003899503068065039	0.0038995030680650388	-4442.913599342606	0.0	-16.554144328288444
4480000	-6779.048605977865	-2331.779265286777	-4447.2693406910885	38.091716645679334	1.19888597685198	0.39308241495899643	0.4036281655827557	2.8394099112505744	2.3988771533727062	0.7627402612860447	0.44168064410822194	0.7985661921061942	1.2847504772759815	1.6125047662397964	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	12.00923725857359	21.514195976931962	0.24978814224929924	0.24385668902469135	0.24890778404938715	0.25744738467662176	0.2668061750997301	0.004383350011049159	0.004383350011049159	-4447.2693406910885	0.0	-9.14008911727531
4490000	-6783.974088678263	-2340.9737368642363	-4443.0003518140265	43.47529062747895	0.24191314896423421	0.3393293834129231	0.8468035860233513	5.222639180278624	5.742977245771607	4.327430648261249	1.4672416710996505	1.70594905050297	2.1197144264907912	2.063240139110198	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	12.352000405993818	26.880511211659975	0.26599963296423207	0.2541708828503838	0.23845776115840345	0.24137172302698018	0.2821068639324436	0.003611954161116758	0.0036119541611167576	-4443.0003518140265	0.0	-14.009196768625337
4500000	-6786.1745842334585	-2341.679686219743	-4444.494898013716	46.997273390903295	0.3483056089054924	0.6139855432891983	1.0192086068688517	3.761888420981159	1.5232006658306412	1.9924877279403717	0.8539073125832046	2.7447306652391212	5.289468503745439	3.633962907053877	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	14.342734638990306	22.347468667467634	0.2551529281007321	0.2758993828415479	0.21583441941602913	0.2531132696416906	0.2519932870001557	0.0033627722964054154	0.0033627722964054154	-4444.494898013716	0.0	-15.631597752047162
4510000	-6771.600358065405	-2323.4974407128325	-4448.102917352572	39.59309125773683	0.15683230091781822	0.1716486295080719	0.17479478122428793	0.4285087127681378	1.8825932650871011	1.8266070084836146	1.6760904774335275	1.609948599052058	2.6225734350169576	0.5312208647669662	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	8.78361297068102	18.882674058030265	0.26101243415519076	0.2510072251577657	0.2402815744854147	0.2476987662016286	0.12997216754273808	0.005014028286396496	0.005014028286396495	-4448.102917352572	0.0	-7.317175287170327
4520000	-6775.235635667363	-2329.426616694586	-4445.809018972777	38.5932792388071	0.25467434728097865	0.19957298723633043	0.48132666157536214	1.1676895466158315	1.9615149919020258	2.358698522245443	3.263185352882557	0.8502510560883402	1.2441715087737817	1.722517804144929	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	13.648118655850412	19.317554906955298	0.26663757208828875	0.2655553852114826	0.21715857195710334	0.25064847074312513	0.19870736864454897	0.004377201030831299	0.004377201030831299	-4445.809018972777	0.0	-10.248492908130931
4530000	-6778.818481949115	-2334.0202708319694	-4444.798211117146	41.83632972189975	0.15429596368459214	0.28806734553677876	1.0217549682175837	1.9977122181324185	6.871880946774324	1.6949764938237708	2.051174496816097	0.7921672890697328	1.669773859350325	2.0543492343136887	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	9.22189840728864	13.130860192537238	0.2514682896906607	0.2699361160172079	0.24529935584567714	0.233296238446454	0.2963832123810219	0.0038759901920149002	0.0038759901920149002	-4444.798211117146	0.0	-12.02073271379506
4540000	-6788.276213440155	-2341.142361169593	-4447.133852270562	46.39095734844183	0.33648169311577153	0.4491141766897614	0.5692704377646964	1.693343557012005	1.7744197244447872	2.491678804558899	1.167015331965003	3.053843905786669	6.759259975630539	15.53439023083607	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	7.024198197396279	13.012451728461954	0.26527110721604885	0.24849022910556592	0.230363347229851	0.2558753164485339	0.161256312782062	0.0031151015184906297	0.0031151015184906297	-4447.133852270562	0.0	-17.991714834670603
4550000	-6769.768908248775	-2319.462246216928	-4450.306662031847	38.053620227191146	0.5458600685342462	0.15932453592231888	0.312687270043352	1.0180687873239607	1.4646396442246312	0.5721183535986339	0.2450922976476733	0.18848624312895756	0.3149651778543947	0.4836055314105878	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	8.875387949621778	19.084871220798775	0.2595523362963557	0.26245000699271537	0.2507554890430148	0.22724216766791375	0.1665027073895735	0.005259080190336238	0.005259080190336239	-4450.306662031847	0.0	-8.745826199657797
4560000	-6789.367978637573	-2345.457473980441	-4443.910504657132	48.42823484733781	0.4957054217951317	0.41360235469831264	2.0798023378053974	4.016109278663239	3.9441655360957415	0.7463138976355862	2.037509450985808	1.597841792972689	1.0005575629874497	5.519204895879887	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.46810514497197	21.33219950597814	0.26518351237648446	0.26633443366172477	0.22306531230358917	0.2454167416582012	0.15051626411657384	0.003875690366970439	0.003875690366970439	-4443.910504657132	0.0	-16.804164812461146
4570000	-6776.574592671915	-2336.0383242264697	-4440.536268445445	40.08060650461372	0.6845648808927868	0.7669069055251848	0.6102220136446368	1.0621183221116317	6.150248413925912	1.3221583817064106	1.3548449406387157	0.7693986506607609	0.5435805488874421	0.8350134984534181	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	11.42515143837063	19.842733925849952	0.26306296328744877	0.25949004230162664	0.23817308339677698	0.2392739110141472	0.21469274432901	0.004158889986974331	0.004158889986974332	-4440.536268445445	0.0	-14.460514568217032
4580000	-6775.6166736242685	-2335.6892857362886	-4439.92738788798	52.829335424969635	0.20245916178189338	0.15852977966211618	0.15766691817414288	1.0049561479736788	2.3584289798758005	2.09738451943829	0.46744621415917736	1.0030093508817384	2.6976600319985886	8.059484269927074	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	10.147228840971229	21.465930923726972	0.2612872769757418	0.24679812827125241	0.23408415627937018	0.25783043847363524	0.12759195636106632	0.0033201755250802157	0.0033201755250802166	-4439.92738788798	0.0	-13.7743151668261
4590000	-6790.278142268801	-2346.2270637773045	-4444.051078491497	44.957596150190795	0.8556108309353413	0.1640685763735428	0.7185816664019925	0.3335861766810428	2.3541043807146607	3.6273632370679256	3.7409951374997648	1.33869333081314	2.244567616272297	8.062601129459065	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	10.254286068162044	21.14053903220935	0.25592301017454655	0.25872740814119777	0.25316771860599785	0.2321818630782574	0.19882988141195929	0.003276159811633212	0.0032761598116332114	-4444.051078491497	0.0	-17.229309975441865
4600000	-6791.536440745571	-2343.812031035344	-4447.724409710227	44.99353532312366	0.7638594763985405	0.9064162940235679	1.3257540783833026	4.427643264825025	2.350656369941618	3.4120037423395404	1.086487041203994	1.5727070481840049	3.235246004640681	9.039841611965592	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	10.794603278844013	16.821355847779426	0.25259107387679086	0.2429802447611286	0.25531148117039854	0.24911720019168157	0.2828600930358303	0.0030596179903568236	0.003059617990356823	-4447.724409710227	0.0	-16.899801418659564
4610000	-6792.9885581074805	-2343.0523366867274	-4449.936221420753	44.58822784813663	1.416317581245109	0.9998151728373128	1.6514767857877268	0.7914379962205147	1.611670740199779	1.3264942559888029	4.434807366509241	2.0961525136883052	2.435272918587556	2.4848981246361013	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	11.76893923723266	25.832186429709353	0.25607545868039205	0.25207757770688466	0.2527767154527731	0.23907024815994965	0.1547066635085056	0.003766521729895182	0.003766521729895182	-4449.936221420753	0.0	-18.056398030932495
4620000	-6777.160735144133	-2327.6877153014034	-4449.473019842729	39.760176379231055	0.23892037533226831	0.5163914069272882	0.6707689763277352	0.7631999671350346	1.2908943786219864	2.022238986676907	0.9833103353925229	0.5563793404390304	0.6021971679873659	1.570787557163019	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	13.234019178551119	21.206451175689118	0.256039003602847	0.27566548721164	0.24727492699687453	0.2210205821886379	0.2048167301874212	0.003963199280740798	0.003963199280740798	-4449.473019842729	0.0	-11.01651767175375
4630000	-6791.659325030605	-2351.6188553510824	-4440.040469679523	50.17327372987851	0.7909012053581527	0.479595881147859	2.56868443454161	4.015034295001506	6.226927248272114	2.066908516799111	2.265245115037359	4.499289156794176	5.145934494047261	7.860573191006738	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	11.303841215645983	20.727164777169655	0.26016473842750365	0.25810751244703584	0.2366585426053098	0.24506920652015016	0.16917224116400967	0.0028335914074154415	0.002833591407415442	-4440.040469679523	0.0	-21.194761742473204
4640000	-6788.625979027596	-2346.2700716828035	-4442.355907344792	50.99210503006854	1.7605503866606809	0.9149607640813452	1.6183565604928403	2.6404275047947294	3.6682409478079765	2.4485712773734876	2.4930031318245107	2.119281939157415	1.4993806054972938	5.948738562337699	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	11.206988453118614	19.51132704044706	0.2568519548153674	0.26517795317572934	0.23412785930666832	0.2438422327022344	0.21262374848770463	0.0027145886868264715	0.002714588686826472	-4442.355907344792	0.0	-19.47093178964745
4650000	-6788.32459871316	-2339.9730878052596	-4448.351510907901	46.438493758606896	0.5176372697229028	0.7642916665951793	0.4800534814153497	0.8755945284738763	3.879120927540859	5.002302955166887	3.9749327345786183	0.9710606121833176	2.420641506606252	5.01073078797008	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	7.186124554648184	14.447633378349005	0.28190853510161584	0.2563018398327018	0.23327030963465176	0.22851931543103007	0.1657013246511704	0.003365745760461417	0.0033657457604614168	-4448.351510907901	0.0	-15.787034209263421
4660000	-6778.016886535111	-2333.3555844408165	-4444.661302094294	47.376259410684845	0.30299763622058834	0.29942171376554294	1.1084171683634925	1.8376384227451548	1.4679369924226966	2.446368780196811	0.5984671943306267	0.7762714917697786	1.4496397477639147	3.2640350256742012	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	7.6539614664665825	23.44933773447546	0.2770067530148472	0.25721150409398735	0.23437332034219993	0.23140842254896518	0.1743509311338765	0.004002648297443667	0.004002648297443666	-4444.661302094294	0.0	-13.36483013514691
4670000	-6787.141679782644	-2345.140087587398	-4442.001592195246	51.46064515713392	0.7797306036850645	0.3711873949666563	1.1276817433752115	3.91456371708432	2.338601460713783	2.618647636493202	3.314205794998654	2.7336174353556886	3.2209724288888104	10.192606891400713	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	9.700423449190946	18.96651595495999	0.2551097628559841	0.261841963761291	0.23972145483640694	0.24332681854631766	0.24354490403644655	0.0027865830819131282	0.0027865830819131287	-4442.001592195246	0.0	-17.558409549057988
4680000	-6781.727329708177	-2335.930594637079	-4445.796735071098	39.656198882758886	0.28245403524009427	0.5074315849382134	1.621761233033419	3.200935284671158	4.310145122727593	4.356680536208006	0.6240903065162818	1.0564476650006116	0.3328742216455264	0.6242330724755906	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	12.413068098017005	24.253504309507058	0.2710844592388091	0.25028073498435527	0.23967480280725603	0.23896000296957934	0.17402106852916108	0.004234251300777381	0.004234251300777382	-4445.796735071098	0.0	-14.148208247909757
4690000	-6779.211153180673	-2337.341175396357	-4441.869977784317	43.7699249133109	0.8589126080579712	0.08830132250386416	0.20310679998349526	1.1964291978342176	1.789909813715394	1.617658090304442	2.512708506110942	1.751409828782157	3.1336899361214456	5.636398323143841	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	8.946659662608795	19.51249462704	0.26729232561678645	0.2517136805417862	0.24306423874280408	0.23792975509862294	0.15449715443427048	0.0032378797549597357	0.0032378797549597357	-4441.869977784317	0.0	-14.07845278445487
4700000	-6767.818868865745	-2326.5922596317573	-4441.226609233988	39.626437573764115	0.1228214248448955	0.19705489900925818	0.8676770596243644	2.1164387322481253	0.9992998272418374	2.17917147603524	0.7974755942937433	1.6976755045194012	0.6340149547523051	0.8577990806897716	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	9.06619339366615	17.20111875269278	0.2780394751689935	0.25965862660254163	0.23371451820381964	0.22858738002464493	0.2384156999735347	0.00399965804273299	0.003999658042732989	-4441.226609233988	0.0	-8.5597412746822
4710000	-6785.3700014783135	-2342.7694501287756	-4442.600551349538	44.790479409656115	1.4043849836355584	1.9875999454371083	2.0090797060350365	2.426166579725989	3.3459321192580838	0.6610180554952187	1.2751554890937837	0.5909540837154593	1.5895554396263856	1.2411920850262563	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	11.486362208637557	21.51078575534719	0.2790076784480139	0.2514436172104973	0.23435041234652862	0.23519829199495992	0.24400386232075885	0.0035056146826511784	0.003505614682651178	-4442.600551349538	0.0	-19.674481766677765
4720000	-6782.595943047218	-2332.7162478898076	-4449.87969515741	40.802641402614896	0.1625808935515094	0.34384023319027807	0.6295000127409508	3.682312016367053	1.5336181556415505	0.9694376647686489	0.4492125677834361	1.7348568505771325	3.507134497573923	2.2078042170280754	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	6.974139976477143	15.719955604932027	0.2525533291817543	0.2567441683134321	0.24292173345204734	0.24778076905276578	0.21890867327245223	0.004626622143769547	0.004626622143769547	-4449.87969515741	0.0	-10.640579665332023
4730000	-6790.541459253534	-2348.5119963261864	-4442.029462927348	44.215634063828674	0.5045110203189717	0.4000245965747362	0.46001650024186563	0.5099633883113683	3.357711528152086	13.26618433615902	5.020336649089016	9.421175149320701	2.3132746232590673	1.7137816343340309	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	9.772083521597514	15.632378451291789	0.257596468069215	0.2524312101139351	0.24732306338441917	0.24264925843243024	0.19778397760275468	0.003475470911968293	0.003475470911968293	-4442.029462927348	0.0	-19.93963121345987
