#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:sav GI.2.tree" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:sav GI.2.tree" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:sav GI.2.tree" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:sav GI.2.tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:sav GI.2.tree">
#                    <trait id="dateTrait.t:sav GI.2.tree" spec="beast.evolution.tree.TraitSet" traitname="date" value="FJ844411.5_GI.2/Kecskemet/HUN3739_HUN_2008=2008,SaV/9-5/Taipei/07/TW_EU124657.1_GI.2_2007=2007,Potsdam/2000-AF294739._GI.2_2000=2000,Parkville_U73124.1_GI.2_1997=1997,Nobeoka-1-3-day6/2005_AB455800.1_GI.2_2005=2005,Nobeoka-1-3-day28/2005_AB455802_GI.2_2005=2005,Nobeoka-1-3-day14/2005_AB455801.1_GI.2_2005=2005,Nobeoka-1-2-day25/2005_AB455799_GI.2_2005=2005,Nobeoka-1-2-day15/2005__AB455798.1_GI.2_2005=2005,Nobeoka-1-1-day3/2005_AB455796.1_GI.2_2005=2005,Nobeoka-1-1-day11/2005_AB455797.1_GI.2_2005=2005,Miyagi/GeO38/2009_AB630340_GI.2_2009=2009,Houston/90_U95644.1_GI.2_1990=1990,AF294739_Potsdam_germany_GI.2_2000=2000,AB614356_BR_DF01_BRA_GI.2_2009=2009,Chiba/041413/2004_AB258427.1_GI.2_2004=2004,MK250983/BRA/2015/GI.2/TO-65_2015=2015,MK250985_BRA/TO-66_2015=2015,MK250987_Hu/BRA/GI.2/TO-89_2014=2014,MK250988_Hu/BRA/GI.2/TO-90_2015=2015,MK250986_Hu/BRA/GI.2/TO-07_2013=2013,MK250984_Hu/BRA/GI.2/TO-31_2014=2014,MG012442.1_SapovirusUS/Oakland3023_GI.2_2016=2016,Aichi/2010_AB607855.1_GI.2_2010=2010,MG012441.1_Sapovirus/Oakland6371_GI.2_2016=2016,MG012440.1_Sapovirus_Nashville9411_GI.2_2015=2015,KM092508.1_isolate_13-SaV-2-3_GI.2_2013=2013,KM092507.1_isolate_13-SaV-2-2_GI.2_2013=2013,KM092506.1_Sapovirus_isolate_13-SaV-1-2_GI.2_2013=2013,JX993277.1_Sapovirus_G1/BE-HPI01/DE_GI.2_2012=2012,LC081178.1_Sapovirus_OH13068_GI.2_2013=2013,LC081170.1_Sapovirus_OH13033_GI.2_2013=2013,LC081169.1_Sapovirus_OH13028_JPN_GI.2_2013=2013,LC081166.1_Sapovirus_OH13019_JPN_GI.2_2013=2013,LC081164.1_Sapovirus_OH13013_JPN_GI.2_2013=2013,LC081162.1_Sapovirus_OH12095_JPN_GI.2_2012=2012,LC081155.1_Sapovirus/OH12009_GI.2_2012=2012,MG132178.1/Shenzhen-23_CHN_GI.2_2016=2016,MG132174.1_/Shenzhen-4_CHN_GI.2_2016=2016,MG515479.1_Shenzhen-22_CHN_GI.2_2016=2016,MG515478.1_Shenzhen-10_CHN_GI.2_2016=2016,MG515477.1_Sapovirus_Shenzhen-5_CHN_GI.2_2016=2016,MG515476.1_Sapovirus/Shenzhen-2_CHN_GI.2_2016=2016,23_peru_SP265X_GI.2_2018=2018,18_peru_SP223X_GI.2_2018=2018,17_peru_SP223X_GI.2_2018=2018,16_peru_SP223X_GI.2_2018=2018,15_peru_SP223X_GI.2_2018=2018,14_peru_SP223X_GI.2_2018=2018,s67_22_miyagi_outbr_GI.2_2013k4_2013=2013,s66_21_miyagi_outbr_GI.2_2013k4_2013=2013,s70_25_miyagi_outbr_GI.2_2013k4_2013=2013,s69_24_miyagi_outbr_GI.2_2013k4_2013=2013,s68_23_miyagi_outbr_GI.2_2013k4_2013=2013,SN091X_TG22010_phil_batch7_2018=2018,SN091X_TG21997_phil_batch7_2018=2018,SN091X_TG21995_phil_batch7_2018=2018">
#                        <taxa id="TaxonSet.sav GI" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.sav GI"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:sav GI.2.tree" jeffreys="true" parameter="@bPopSizes.t:sav GI.2.tree" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="UCMeanRatePrior.c:sav GI.2.clock" name="distribution">
#            <parameter id="ucedMean.c:sav GI.2.clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@sav GI" id="treeLikelihood.sav GI" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sav GI.2.tree">
#            <siteModel id="SiteModel.s:sav GI.1.mod" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sav GI.1.mod" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sav GI.1.mod" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sav GI.1.mod" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:sav GI.1.mod" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:sav GI.2.clock" id="ExponentialRelaxedClock.c:sav GI.2.clock" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:sav GI.2.tree">
#                <Exponential id="Exponential.c:sav GI.2.clock" name="distr">
#                    <parameter id="UCExpLambda.c:sav GI.2.clock" name="mean">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="112" id="expRateCategories.c:sav GI.2.clock" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	ucedMean	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation
11900000	-2759.7136435239854	-2615.8565111034227	-143.85713242056283	-2615.8565111034227	33.227242769631964	-129.1350062320249	3.56581540191941	1.769609382154174	8.918025042674243	11.745165940860874	1.2242732181870237	20	12	1	11	12	0.0015915673459609887	0.0016653675204781613	3.2340277116736852E-6	0.9725702462329129
11910000	-2768.009162111188	-2620.7797838781116	-147.22937823307603	-2620.7797838781116	31.54963964751006	-134.73590912478355	2.050168757712418	4.865525157465813	3.151534507947498	9.083345150534221	1.9798202612318745	14	1	11	18	12	0.001965735547956232	0.001887161394121843	3.0820400038085165E-6	0.952987668170974
11920000	-2762.9809789899236	-2613.0434740164515	-149.93750497347222	-2613.0434740164515	28.192526633723414	-137.6166897873559	2.296635163176301	6.782153898256382	8.108748862625959	0.5896041396015359	1.7438101655409468	10	21	15	2	8	0.0021459757194839542	0.0019420156510966738	3.0532288938956445E-6	0.8861417646970445
11930000	-2763.0929414733287	-2614.095556314745	-148.99738515858354	-2614.095556314745	29.647896308267278	-136.26795554142444	1.7666645363065496	7.2709338185664745	4.9590717414293275	4.509846241904031	3.575382535385869	13	18	5	9	11	0.0017769715201582422	0.0020938532572550355	3.0599394636948353E-6	0.929990750001109
11940000	-2750.900750071646	-2609.572922083898	-141.32782798774792	-2609.572922083898	28.438702614595087	-129.2749058167701	2.2127511424183206	5.480528660964683	10.296606630232576	3.591078418439858	1.6111791317261142	13	23	4	11	5	0.001927949871925441	0.0018617421609485164	4.334005546368066E-6	1.1504041748982232
11950000	-2744.864846180483	-2612.4022693796855	-132.4625768007971	-2612.4022693796855	29.960616219702693	-121.33868344145431	3.632750236561683	3.759933745608376	8.08277297504836	3.111471825489324	1.3224013876293086	9	28	6	5	8	0.0020919358212389085	0.0023372851570582173	4.468083655569688E-6	0.9541388045933414
11960000	-2743.307999704706	-2615.930375625706	-127.37762407900028	-2615.930375625706	28.09391841466935	-120.328067562691	3.085307523740714	3.6835103724295704	1.689848000911119	1.151880664685034	0.5667918480891099	35	10	8	2	1	0.002140235125428657	0.0021235008727837385	3.740254957186626E-6	0.9808212342485899
11970000	-2756.2684235030683	-2620.2978974026623	-135.9705261004059	-2620.2978974026623	35.65618580620506	-124.5916435353318	3.9145203158628457	3.3246903629400446	4.479275101948056	3.4467118639929417	6.015064552526975	13	14	10	15	4	0.002202831529533233	0.00230742113324247	5.53596108936242E-6	0.9759130157041596
11980000	-2779.9596647746803	-2632.1121702454075	-147.84749452927275	-2632.1121702454075	29.630552166702042	-135.98049900399187	7.840321959299264	5.549813100394431	8.015338364603073	2.2966570602976697	1.5691176558997613	5	21	16	2	12	0.002185269878602171	0.002096860199215898	5.791442857724892E-6	1.008784437610939
11990000	-2751.5225645687124	-2615.520230832709	-136.00233373600335	-2615.520230832709	29.672873513867852	-127.00781912606993	1.595549613819628	4.329894339325016	3.794200803021532	2.0731737184815775	0.8200691594325187	13	27	7	2	7	0.0015408024901120607	0.0017660271398679604	1.7282543879665273E-6	0.884606686222478
12000000	-2768.115783117113	-2625.277390452231	-142.83839266488215	-2625.277390452231	30.469143701679435	-130.33507956331144	1.8816501437394373	3.051922823656625	7.889540191465102	6.485306404607641	7.51717410458762	7	19	4	21	5	0.002188155418808739	0.0022264671764791136	3.9409981342148985E-6	0.941262154788721
12010000	-2780.8214565839544	-2623.548882492293	-157.27257409166117	-2623.548882492293	36.68015068620779	-145.39735754682835	4.750277280548271	5.132125483263395	4.073643799818065	3.84254598553747	5.975963929757289	7	12	4	10	23	0.0023005128788063218	0.0018514344033904917	4.226019787744018E-6	0.9734878467894977
12020000	-2795.124471250405	-2635.9859647610715	-159.13850648933328	-2635.9859647610715	30.65027797884567	-146.82703997448667	2.7202618332962727	5.908721818984937	7.686740844941408	4.8606047953824545	3.9252071045477397	7	37	2	6	4	0.0018708859975640803	0.0021314141533535867	2.9109741324669065E-6	0.9018284979771394
12030000	-2782.243820990149	-2631.58799138489	-150.65582960525913	-2631.58799138489	35.552497286870214	-139.34712778589042	1.835343209280078	3.6763895855314943	6.23509770914097	5.729864484535051	3.4285255969583672	14	3	27	1	11	0.0011741883174599074	0.0013004606546219472	1.2656615985155282E-6	0.9196520093067626
12040000	-2771.8298368345436	-2624.653208827202	-147.17662800734166	-2624.653208827202	31.36625275795992	-134.0010993640546	1.9375863681103112	9.646998989022906	5.347601677073521	1.010878244656525	2.199965944440365	13	4	29	3	7	0.0012199402245594408	0.0015989032310754008	1.852510805552846E-6	0.8888711839152684
12050000	-2775.9953811439937	-2611.8857907733245	-164.10959037066894	-2611.8857907733245	39.851526204816935	-151.52106461294596	3.2352674565743955	4.956210985811015	8.030680846580633	5.594345837377266	5.514652298804704	6	18	21	9	2	0.001345575536815867	0.0015153880691831758	1.727608814832572E-6	0.8778703734583867
12060000	-2762.165685632947	-2610.189045485322	-151.97664014762492	-2610.189045485322	35.84763199356257	-141.51586909600897	1.2418372010546637	2.3035598444453904	5.305566917818833	3.77423263595419	5.007051945233362	4	4	38	6	4	0.001984363313905606	0.0015489028811577253	3.054543406345419E-6	1.0655970486979343
12070000	-2775.8854261691854	-2615.7762001398996	-160.1092260292857	-2615.7762001398996	31.507102170484547	-147.79028191658827	2.7651634769571283	7.220719569725673	6.375231511252408	5.284072990322287	2.470847334312664	6	4	19	22	5	0.0014326462143404333	0.001617019949573345	2.2942548579315662E-6	1.0956053737790112
12080000	-2780.170261115979	-2626.234934959863	-153.93532615611596	-2626.234934959863	30.052872792348076	-142.5538700015444	7.2722712372022515	6.825096406115751	7.543979828233325	1.5612232156206365	1.211047578142124	19	11	14	8	4	0.002385116937758406	0.002164102704804767	5.281946438389934E-6	1.0332452349696888
12090000	-2767.921226150789	-2615.772199770114	-152.1490263806751	-2615.772199770114	33.17947310956424	-141.54547141277803	4.706074377925725	6.669288822186841	4.648444126539088	1.1539554657758522	1.807326612117058	35	2	7	4	8	0.0018431905257479681	0.0018054546278941125	2.9796325644084607E-6	0.9278287576975501
12100000	-2772.2789110604413	-2608.146263216038	-164.1326478444036	-2608.146263216038	28.796210125192406	-151.3579724546666	3.216231693586967	6.406018757468144	4.547807024125926	7.554353073343315	5.147872846167477	11	4	2	24	15	0.0018955952366833109	0.0019318296071454144	2.937685988187242E-6	1.0025366905344408
12110000	-2778.2843923604496	-2615.154454043158	-163.12993831729165	-2615.154454043158	44.74659170988866	-150.90626765389902	2.6730710811903977	2.2854835163322123	5.781756808624503	6.674517658555213	8.266027046969269	4	4	2	4	42	0.0013632922093658924	0.0013050174554539375	1.1545233321472034E-6	0.8740339362378938
12120000	-2763.2063237413145	-2611.848267469925	-151.3580562713896	-2611.848267469925	30.386525276901114	-139.4834851176461	2.279396862893746	4.1454666334284695	6.978113386561336	1.7579889936597826	4.472105654478731	13	8	25	9	1	0.0016997311811700268	0.0020100207897285416	2.71662132583654E-6	0.9389605167730849
12130000	-2761.0120616406434	-2610.1551317647018	-150.85692987594155	-2610.1551317647018	32.31869198208508	-139.55703455395548	2.948705964902919	3.1426758953746785	5.766568458042093	4.675945419416525	4.610498420737597	20	6	25	4	1	0.001624831235054691	0.0018258205079596122	2.565035676287758E-6	0.9796785246941629
12140000	-2751.8119920990707	-2614.0046627894358	-137.8073293096351	-2614.0046627894358	29.781274773220225	-126.93733966754908	1.4302182035311801	1.821141763484338	5.699849636187276	5.806984862322084	3.6782665712033014	6	5	10	29	6	0.002027362600885825	0.0023951254055952762	4.051622173269838E-6	0.8668998361062568
12150000	-2768.9357773721113	-2616.9909180221225	-151.94485934998858	-2616.9909180221225	29.440358618011498	-137.91312740526752	1.5010342404995005	5.58724334506945	10.920482139281878	8.671134867624511	4.140220424899376	6	20	9	5	16	0.001672147476051807	0.0017230897163579085	2.7724738664019226E-6	1.1093306626019057
12160000	-2794.3430466586137	-2625.483765864868	-168.85928079374577	-2625.483765864868	49.35541273521484	-156.21966001351865	3.2129939552534674	6.334434628531864	6.285259502970679	4.673171584364188	6.411187815059077	12	19	21	2	2	0.0013560588768509695	0.0012153014800303091	2.1126305676123798E-6	1.0011612308570235
12170000	-2792.46845170796	-2629.08302006213	-163.3854316458301	-2629.08302006213	44.96826035634839	-150.03559554634035	3.24011239535527	6.880868623037802	4.751642338258692	9.407453575149123	4.4764504175678965	18	2	13	8	15	0.0011895216299312066	0.0012526378058384062	1.6501821122831439E-6	0.9885048858721643
12180000	-2773.7691574034425	-2621.3680923916313	-152.4010650118112	-2621.3680923916313	32.925763902210306	-141.77199456190155	1.9821095898291985	4.576569837849835	3.3817631096193796	4.891133602134101	2.151027282355568	13	2	21	8	12	0.0018114547220247617	0.0019042825709484124	3.3451036151521615E-6	0.940555997531613
12190000	-2768.713953985529	-2618.0264448898806	-150.68750909564812	-2618.0264448898806	29.775034492388908	-138.56637459035917	3.5821484742243896	9.15555022528089	6.796950349712125	3.0337230832584567	1.771633550391415	15	2	26	3	10	0.0017932144447457491	0.00204192140337013	2.8928097783875347E-6	0.8548842318377693
12200000	-2784.5288833193827	-2617.274949403846	-167.25393391553627	-2617.274949403846	28.3282358330628	-154.320231467868	9.416521169300268	6.136831850229296	7.335625918269538	5.7838340227557	1.4525610757757494	3	18	27	2	6	0.0015888157782419736	0.0018205927449844643	2.3016121000270457E-6	1.0202501691829573
12210000	-2778.0197407028195	-2617.1552535939254	-160.864487108894	-2617.1552535939254	29.67831762862573	-148.65886859460096	4.311781163391555	6.237821075595645	7.806004843614386	1.8890632267522218	3.4403961120126345	3	38	1	3	11	0.0019257183997078667	0.0016618484572730775	4.823031477052204E-6	1.2235594858592442
12220000	-2793.1095437543786	-2627.1682840357253	-165.9412597186535	-2627.1682840357253	33.40369889651548	-152.83222215405777	3.3636837038341754	6.136226764997231	2.943961694032524	7.58846866390076	6.683197361615933	15	21	1	6	13	0.0012739439532577193	0.0016623181711329098	2.4220042868600874E-6	1.013125895840829
12230000	-2783.4213070366336	-2616.9431104894315	-166.47819654720186	-2616.9431104894315	34.403502828088286	-151.56529885994266	11.398530361925605	15.317813230668529	4.9002731466236416	2.7937953166775444	6.890454812039472	4	4	12	13	23	0.0012384075405779233	0.001460011336171081	1.4483739732984956E-6	0.996103248043155
12240000	-2780.485316776061	-2611.6422806498877	-168.8430361261734	-2611.6422806498877	29.654554968781312	-155.8663442734895	6.844032719350775	9.526732914951312	6.238896950608649	5.186386228699944	2.7012613668746406	2	14	1	32	7	0.0014879336374219914	0.001742831121903768	2.4575265264247392E-6	1.0422279849814344
12250000	-2772.367895366772	-2615.3727963054175	-156.9950990613543	-2615.3727963054175	28.558164889666475	-145.29169341650731	4.140470509516328	7.474187691330136	6.8830005756077535	3.7961468000786485	1.1756973968422322	10	32	5	2	7	0.0019432199464392934	0.001947862770971697	2.253347776704814E-6	0.9032634200459426
12260000	-2782.1829628342043	-2625.480601406863	-156.70236142734134	-2625.480601406863	36.010313558970246	-144.20581793785047	5.598092890660828	8.285905168592421	3.6350844172089616	5.554441343818286	2.6942349299060706	10	10	4	19	13	0.0018307004151911644	0.0018302605137804242	2.4206087324321423E-6	0.8471641999189037
12270000	-2773.8924865987133	-2615.060809354676	-158.8316772440372	-2615.060809354676	30.163770630916098	-144.5795299077915	1.7706263500491684	8.285690477377626	2.352349924838742	6.834491698436681	2.3834228137234494	13	30	5	2	6	0.001933829429896853	0.0015118616063364812	2.0334080772477566E-6	0.9159366969911614
12280000	-2778.125020689884	-2615.3760357464143	-162.74898494346974	-2615.3760357464143	28.234714574243462	-150.30165792682863	3.4254966442346992	5.787035064737071	11.467310318979173	3.9947088669770583	1.539698506516011	3	10	28	3	12	0.002689474383261417	0.0019619797504693164	5.460267710703023E-6	1.0293192030777265
12290000	-2752.9722213743435	-2603.7137014619834	-149.2585199123599	-2603.7137014619834	29.321938733875022	-137.2826053694805	2.939276800422537	5.817587829519729	8.414579850314889	4.653089155719474	1.9196936723787918	11	27	4	5	9	0.0015983529013701453	0.0015305644627835041	1.6056276791679995E-6	0.9162571801444667
12300000	-2773.0239438214826	-2616.0403861332748	-156.983557688208	-2616.0403861332748	33.03572604245752	-143.63391081508303	4.089911775967292	1.4077340705039327	2.759382766011517	11.530553275551027	2.8547848582505466	3	3	9	27	14	0.0020256489315334586	0.0017533257775157304	2.4478666136976166E-6	0.926940067723478
12310000	-2764.9001689652937	-2618.6506288024125	-146.24954016288135	-2618.6506288024125	31.295078113313938	-136.148451308897	1.8873415841727135	2.6287285874967385	3.680617675919144	5.355761127059104	3.4003668945076226	2	1	5	33	15	0.00179022139643204	0.0017148623921591985	2.7677511604701857E-6	1.0260817028080855
12320000	-2779.299141745937	-2613.763716359031	-165.53542538690584	-2613.763716359031	41.770298312285384	-152.4109538079473	5.2894758220064215	9.037943006395706	3.259666415376224	3.13521062669107	7.010742272140325	32	8	3	12	1	0.0013332314751260423	0.0015088456351348193	1.644255669861152E-6	0.9284809507636408
12330000	-2788.7245024375275	-2608.0345830911633	-180.6899193463641	-2608.0345830911633	38.39515321041597	-165.8788498531311	5.5774731312078725	5.911066875234569	10.675559801116817	8.620742584718235	12.080089076331088	18	2	11	22	3	0.0012985753166289804	0.0012318672977458909	1.743134477119459E-6	0.9967574071162081
12340000	-2771.978762717633	-2603.9463697493093	-168.0323929683236	-2603.9463697493093	30.62420950820264	-155.52806620956878	3.7335819848589495	6.059971249882266	9.370998324953122	5.146069109283045	2.436196073778933	7	9	26	13	1	0.00142493557487818	0.0015309959723701742	1.7571047703794725E-6	1.0037978864895403
12350000	-2769.7826228384615	-2611.9306734117195	-157.851949426742	-2611.9306734117195	36.882547877133675	-145.47006313961876	4.990828550653291	2.3154422357641526	6.564753214342492	6.094375810816734	2.501790256230966	4	9	4	33	6	0.001296240165634638	0.0015330218240706794	2.1785721206603904E-6	0.9393443942326044
12360000	-2788.257343678509	-2610.8436395748836	-177.4137041036254	-2610.8436395748836	29.613855143663493	-162.76827819585756	3.523726125401655	11.00193838611635	10.234637383334073	8.998288845818719	2.463744167371879	6	6	14	20	10	0.0016980482914792526	0.0015749082371197705	2.8371206257642034E-6	1.077954975659575
12370000	-2778.7150898798354	-2611.8130652531772	-166.90202462665843	-2611.8130652531772	39.53859854160296	-153.82439572715592	4.888444977171549	10.418118738189781	4.4437126235782065	6.175849730276598	1.8570341918782045	11	7	12	12	14	0.0014066435134171727	0.0015603324037657027	2.5175644652390352E-6	0.9544531680153668
12380000	-2785.5258089696117	-2616.9067362127025	-168.6190727569092	-2616.9067362127025	29.657823106463557	-153.95906205742543	4.19924385803427	5.273774333547474	7.530990527696085	17.825038590982782	3.1557217007970704	1	2	24	13	16	0.00122271140317123	0.001428406074490544	1.233415109111313E-6	0.9113950598924436
12390000	-2776.7575014698573	-2616.140834723134	-160.6166667467232	-2616.140834723134	33.23470599129216	-144.47425523793345	1.4524978370151576	9.074198590646622	6.9372228663955635	3.015510381048667	8.151663257795494	12	18	13	9	4	0.0017697381330249351	0.0018380087604123435	3.3981124561979008E-6	1.0174280168061802
12400000	-2780.851480035036	-2626.730809454063	-154.12067058097296	-2626.730809454063	28.164038634853526	-141.70911986525715	2.2158709340141476	6.251296704357628	3.4525790444577282	7.108351239970603	2.5219130641417578	13	4	15	13	11	0.001953791265591359	0.001989623905882619	3.8610337288167095E-6	0.9969987742800525
12410000	-2765.3717218387233	-2617.6214727495417	-147.7502490891814	-2617.6214727495417	29.638116730091014	-136.48172929648914	3.054525650573223	5.636001040178737	4.972122411233512	5.23509087899737	1.395873980028887	12	8	25	8	3	0.0020564318735786314	0.0021333125328155374	4.238505665457001E-6	1.0363352920767632
12420000	-2760.822268772217	-2611.6447459158744	-149.17752285634253	-2611.6447459158744	28.8333711675892	-137.82968660353902	2.9020374511074256	5.148672102797939	5.695317138532941	4.811038581445427	2.6107025374930126	7	10	2	31	6	0.002112124490455054	0.0019011447619297656	3.8720559169249815E-6	0.9881776576629847
12430000	-2772.1898725570663	-2615.0864937220285	-157.1033788350379	-2615.0864937220285	32.08615365880812	-143.5522033125859	1.5068402536929342	6.778488979003023	5.055919963076097	7.818093067397685	2.7340691655897538	9	12	13	8	14	0.0018126628565057945	0.0018411550941690687	1.8026322621052852E-6	0.7905242962584147
12440000	-2773.568590444331	-2615.165475673239	-158.40311477109208	-2615.165475673239	30.032629108635902	-146.56905193307998	2.4234278887812444	5.5879404610229715	6.062102347274894	5.576857829857892	2.854206547253899	4	1	42	4	5	0.0017769473769969643	0.0018288235972550658	2.8532621781949134E-6	0.9458348360088081
12450000	-2751.6758003202863	-2616.1866354293948	-135.48916489089154	-2616.1866354293948	29.453393448081112	-126.71268123356649	2.089534003404867	4.010647882189678	5.098921988462875	1.36237964913739	0.7049667077252754	12	26	8	5	5	0.0021480374611138483	0.0021433908151344723	4.436238948229543E-6	1.094506036597118
12460000	-2778.9261301659667	-2615.9872807510505	-162.9388494149163	-2615.9872807510505	30.354749559735236	-148.4781252805587	8.687336289729158	4.465818472206466	10.835317983248325	3.400063764158094	6.051434320516759	23	13	1	17	2	0.0017778348796471618	0.0013433221671856673	2.105907521486743E-6	0.9595034542196775
12470000	-2800.443574617361	-2610.816164594399	-189.62741002296164	-2610.816164594399	46.37213837144433	-175.01392290028068	11.078517978934558	7.951575750217343	5.073200579111895	4.335350877763356	10.53060274118273	4	35	5	3	9	0.0012656297109992466	0.0012611077867399694	1.6483690033013096E-6	1.0154627910958516
12480000	-2794.8683536615563	-2616.9964952817177	-177.87185837983867	-2616.9964952817177	36.42695773901119	-161.1698525087838	2.1650813167330414	9.580872939247866	19.889180496641472	11.837584660325657	4.019851415506035	14	22	2	7	11	0.0015284289269707825	0.0014299527256273782	2.3726201685720444E-6	0.9967479438190938
12490000	-2811.894790335639	-2618.533502902493	-193.36128743314566	-2618.533502902493	42.74160381286603	-176.38298357862044	1.1772480052076755	4.650278787817508	15.135895185928742	23.500607217183596	11.35828511304723	3	12	18	2	21	0.0011703664742011525	0.0011354547287165777	9.829581216702821E-7	0.8794083319585726
12500000	-2813.1125816713366	-2615.6226864248133	-197.4898952465232	-2615.6226864248133	46.56766865349093	-179.64998642177912	6.561841544588181	12.92390910385912	24.26895397922693	13.075649158499393	17.94198346979847	11	35	1	2	7	0.0012819001422609908	0.0011523030838637893	1.1513994858824083E-6	0.8758250703075977
12510000	-2794.114971572236	-2617.5682586487815	-176.54671292345415	-2617.5682586487815	38.636148303660406	-162.05284577333424	6.192747452630727	9.404656041449194	2.0610701673454788	6.835545950519544	6.194569331846736	3	5	5	30	13	0.001454119552469867	0.0015291185749741227	1.8159194955426772E-6	0.8909642626059245
12520000	-2792.462172830946	-2626.1654029996	-166.2967698313463	-2626.1654029996	38.2435188024888	-152.84775784663097	6.566045314338182	4.6542197902000355	8.150707205702888	6.427827882822317	6.0419540763108905	4	25	1	1	25	0.001351082927118309	0.0013069128795718758	1.6577472793648248E-6	0.924250618502607
12530000	-2766.61365899601	-2605.7577156858883	-160.85594331012172	-2605.7577156858883	29.11222411405357	-147.4828515727031	4.104889844840581	8.590326852373726	9.569291525682651	4.383146953658381	4.370264533077445	16	18	5	10	7	0.0016343719034378954	0.0017901977586086827	2.541608437284409E-6	0.950492432544955
12540000	-2770.133493068165	-2613.796239920425	-156.3372531477403	-2613.796239920425	34.936309585933195	-143.3397484994783	0.990178991224469	1.609903358429632	8.960553828837337	6.1547415413022355	4.015215535024097	3	10	23	2	18	0.001618419762359292	0.0015648836357207577	2.786098884922405E-6	1.0603435042804665
12550000	-2789.96118018279	-2620.157193551612	-169.8039866311779	-2620.157193551612	31.704848833784897	-155.9166489585862	3.0572502034143834	10.277477680006383	1.83543799391457	4.625293570367147	5.195460424799752	13	4	1	36	2	0.001667529110385068	0.0016412790589958395	2.641400444580884E-6	0.9861360663285572
12560000	-2778.593861057324	-2613.211750804826	-165.3821102524978	-2613.211750804826	31.876028003079035	-151.64798507143567	7.529209627121567	7.105619567899964	6.082132132221085	9.653947136921252	2.6642189817333444	5	18	12	9	12	0.001443438726864364	0.0015978814458443547	1.9829026955643376E-6	1.1411569057816522
12570000	-2793.245601641926	-2611.760888739986	-181.48471290193996	-2611.760888739986	32.38058565888799	-167.237060568721	5.262627118474453	1.823400714768262	6.017970346847742	4.853459661323094	12.123266483370186	4	3	37	4	8	0.0013772561209066878	0.0015519777886903337	1.5204835490829241E-6	0.8388286865631581
12580000	-2769.827417167687	-2610.201720396101	-159.62569677158615	-2610.201720396101	29.47353919139343	-147.4852463161749	2.737131686191783	5.415725801575131	6.592232123945871	6.089364047932623	3.807778504492574	8	1	21	12	14	0.0013694588917937385	0.0016891051515804565	2.3560947939702253E-6	1.0134444254241881
12590000	-2772.694709022269	-2615.507799212827	-157.1869098094418	-2615.507799212827	33.40658864473386	-145.05632078097997	6.430758579645967	3.2488799523046876	7.033210648944146	3.65647639855813	2.8997426623069993	5	6	24	19	2	0.0013616395031924489	0.0017290800794577408	2.2451286805958938E-6	1.0442932837909562
12600000	-2764.977647741006	-2610.478058747618	-154.49958899338802	-2610.478058747618	30.85702069989171	-142.76767508526436	2.281179566836351	3.1966528229379816	6.564553276291539	7.710599492959662	2.8272938419488622	5	5	2	27	17	0.0017335481917885279	0.0016274283389033704	2.34466140116324E-6	0.9338048338140209
