#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:GI.1_poly_n23_tree" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:GI.1_poly_n23_tree" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:GI.1_poly_n23_tree" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:GI.1_poly_n23_tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:GI.1_poly_n23_tree">
#                    <trait id="dateTrait.t:GI.1_poly_n23_tree" spec="beast.evolution.tree.TraitSet" traitname="date" value="Chanthaburi-74/Thailand_AY646854_2002=2002,G1/Zhejiang1/China_KT327081_2014=2014,GI.1/Lima1863_MG012439_2016=2016,GI.1/Nashville9432_MG012437_2014=2014,GI.1/Nashville9478_MG012438_2014=2014,GI.1/Nashville9491_2014=2014,GI.1/Nashville9691-1_MG012435_2013=2013,GI.1/Nashville9691-1_ORF1_MG012435_2013=2013,GI.1/Seoul/ROK62_KP298674_2013=2013,GI/Hunan/China_KX980412.1_2016=2016,GI/Sapporo/MT-2010_HM002617_1982=1982,Hu/PE/2014/GI.1/Lima1845_MG012398_2014=2014,Hu/PE/2016/GI.1/Lima1870_2016=2016,Hu/US/2014/GI.1/Nashville9427_MG012497_2014=2014,Hu/US/2014/GI.1/Portland3639_MG012399_2014=2014,MG012399_Hu/US/2014/GI.1/Portland3639_2014=2014,MK111628_Hu/Guangzhou/GZ2013-L013/CHN_2013=2013,MK111629__Hu/Guangzhou/GZ2013-L030/CHN_2013=2013,MK111630_Hu/Guangzhou/GZ2014-L078/CHN_2014=2014,Sapovirus_Hu/Dresden/pJG-Sap01_KP298674_2013=2013,Sapovirus_Mc114_AY237422_2001=2001,Sapovirus_N21_AY237423_2002=2002,Sapovirus_NongKhai-50/Thailand_AY646853_2002=2002">
#                        <taxa id="TaxonSet.GI1_aa_n23" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.GI1_aa_n23"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:GI.1_poly_n23_tree" jeffreys="true" parameter="@bPopSizes.t:GI.1_poly_n23_tree" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:GI.1_poly_n23.clock" name="distribution">
#            <parameter id="clockRate.c:GI.1_poly_n23.clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:GI.1_poly_n23.model" name="distribution">
#            <parameter id="gammaShape.s:GI.1_poly_n23.model" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@GI1_aa_n23" id="treeLikelihood.GI1_aa_n23" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:GI.1_poly_n23_tree">
#            <siteModel gammaCategoryCount="5" id="SiteModel.s:GI.1_poly_n23.model" shape="@gammaShape.s:GI.1_poly_n23.model" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:GI.1_poly_n23.model" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:GI.1_poly_n23.model" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:GI.1_poly_n23.model" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:GI.1_poly_n23.clock" id="StrictClock.c:GI.1_poly_n23.clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5
5520000	-2157.891729867808	-2052.346217715605	-105.54551215220339	-2052.346217715605	34.84691501022056	4.3731311514400283E-4	1.0	0.16869785786719624	-85.40087137427237	25.598805604378324	33.63412396296838	10.255316460583474	22.988115866124645	14.991792787744037	1	3	1	15	2
5530000	-2158.193473579446	-2050.4782312041316	-107.71524237531439	-2050.4782312041316	35.80454111049159	3.1230789465599583E-4	1.0	0.1237403445995665	-91.21322532799847	41.486174304350335	39.40969600286952	14.43737766986033	2.21897683976377	0.7027334012669239	14	2	2	3	1
5540000	-2188.9747913031106	-2050.5229384092013	-138.45185289390935	-2050.5229384092013	51.41005180511139	1.4985440046391552E-4	1.0	0.1776507962990535	-106.92601774567257	60.17648086022936	42.52180883024248	89.84572382667146	519.255295603974	28.119218962990924	1	13	2	1	5
5550000	-2181.167738351238	-2048.7811984492914	-132.38653990194626	-2048.7811984492914	46.65952807954765	2.3961677748330254E-4	1.0	0.1776507962990535	-107.07750441323533	32.20070661855905	109.87487955090631	60.86741234029582	63.69677246108961	13.541369139541587	3	3	5	9	2
5560000	-2190.5154529066754	-2050.245373324919	-140.27007958175642	-2050.245373324919	68.44126522987645	1.5756680807078708E-4	1.0	0.11188701261366896	-113.88088959441112	55.837325245231455	123.99732944280687	57.69785972026508	90.27482212746098	54.477414076860065	10	2	6	2	2
5570000	-2163.8271774429113	-2054.05850457841	-109.76867286450147	-2054.05850457841	34.268307653737494	3.6375883756514386E-4	1.0	0.08105652882197387	-87.61155548684904	30.835565232292275	33.48937238920704	51.13398192969497	55.116320875225945	4.011613024850997	9	6	2	1	4
5580000	-2155.990441699393	-2054.1352890502167	-101.85515264917632	-2054.1352890502167	34.16011642903057	5.084624151593366E-4	1.0	0.06295210191164326	-80.59176123539964	7.872679168929296	20.736986531512734	80.08013033454903	16.141889354510095	2.9048406806078977	4	11	2	2	3
5590000	-2166.6599153037837	-2049.954301035752	-116.70561426803162	-2049.954301035752	35.368170549608266	2.901106535456013E-4	1.0	0.09084216127953174	-93.83028143123191	66.65271325650401	34.87986722956882	57.645318897852725	43.366200520913225	3.5264177403911354	2	1	1	12	6
5600000	-2169.1400047826546	-2062.071647230387	-107.06835755226754	-2062.071647230387	47.75933112902155	4.6728334089105733E-4	1.0	0.39827886620845737	-82.94270867182486	13.420929022418113	69.22903275199047	60.15916080394311	24.49784070577119	13.871817169379439	2	3	2	4	11
5610000	-2170.6440795919048	-2051.925011666694	-118.71906792521098	-2051.925011666694	39.73985506941165	2.9202430354645625E-4	1.0	0.4562214343551201	-95.86615504556919	28.696122148904056	57.197140999443334	56.99330312502057	41.689694405982756	5.934712884138605	4	1	7	7	3
5620000	-2153.9380636294472	-2048.8217128825463	-105.11635074690082	-2048.8217128825463	34.04155630304989	3.4965044470925094E-4	1.0	0.07961381095970307	-85.43103401434465	43.29897058233762	13.519777053028614	43.62009556380568	6.7934348406820515	0.5396837210826501	11	5	2	3	1
5630000	-2181.7665469746203	-2050.3635115139127	-131.40303546070737	-2050.3635115139127	67.33392135179533	1.9223974126267803E-4	1.0	0.09378363347337741	-104.52894270529293	211.9273160409166	88.58924397860964	15.971561427349721	60.97125373356802	17.48693204214011	2	4	8	5	3
5640000	-2165.7431423148046	-2056.2046187103756	-109.53852360442887	-2056.2046187103756	34.15714257113179	2.2766333431158955E-4	1.0	0.19412637693453832	-88.98086580735874	41.52961635239058	79.36218960911151	38.533128525438805	8.466008341019192	1.125113275598023	6	1	10	1	4
5650000	-2150.1933163302456	-2051.9213194469457	-98.27199688329964	-2051.9213194469457	36.03092104507196	4.992744971681558E-4	1.0	0.37553418916988773	-79.9108110152972	20.41668800793809	26.373064742998807	22.49994387873757	12.374710444792916	4.412393439806193	10	3	4	1	4
5660000	-2158.77608292249	-2054.9810490978916	-103.7950338245984	-2054.9810490978916	35.175141093518725	3.299639571114274E-4	1.0	0.3448024870945013	-84.62591815904453	9.067648134923894	23.23565750807713	37.81363979929232	8.054037381039688	9.241903094172152	5	10	2	1	4
5670000	-2140.222907545613	-2052.449869793043	-87.7730377525699	-2052.449869793043	35.4733115304454	4.6134445021356725E-4	1.0	0.16800886183307243	-72.17978602228028	5.828103979708906	7.422139939076506	22.473667276264962	4.725071568865743	3.3948901687416537	4	6	8	2	2
5680000	-2171.695393923573	-2047.8485369302853	-123.84685699328783	-2047.8485369302853	45.862595103689806	2.0210703411833168E-4	1.0	0.18127562588295323	-100.06248018775575	38.51055386380174	31.81446798306013	93.95229775659514	15.208654733470734	24.874251103806312	2	12	2	5	1
5690000	-2186.217992276059	-2047.5752288420317	-138.64276343402702	-2047.5752288420317	49.475037821139786	1.5206678387111753E-4	1.0	0.17813048983866467	-109.75837880590808	221.74647445286377	83.14371437564638	109.20212313526038	193.9645747278864	11.090257948231041	1	13	3	1	4
5700000	-2165.1552577215916	-2050.356663031836	-114.79859468975557	-2050.356663031836	42.598780122803966	1.5658307757636286E-4	1.0	0.07886779082846042	-93.30408043743776	11.90989814854513	33.24028608722363	27.813771662429712	35.70418488246285	40.87875709530806	6	1	6	1	8
5710000	-2146.6547323115	-2052.139003007402	-94.51572930409816	-2052.139003007402	35.66729007309468	5.274669312664649E-4	1.0	0.04771918461665734	-76.47209185239984	4.671122971414787	9.743559070842391	31.292481777226826	11.316424793705298	12.535488867873815	6	6	6	1	3
5720000	-2190.2954985692727	-2054.70375243927	-135.5917461300029	-2054.70375243927	63.15231382038011	1.3147126057336004E-4	1.0	0.03223413336555416	-112.06207288273396	100.98483251907034	79.31208324842865	34.16841003041902	39.58322254692818	12.260155161430074	10	4	2	2	4
5730000	-2172.464063698526	-2053.0280685859293	-119.43599511259683	-2053.0280685859293	49.95042147665971	2.8107948950894705E-4	1.0	0.1690091646767949	-98.3670032340823	32.94423675915515	14.531096246282242	26.914181626476054	46.27412357958729	4.360952678633974	8	3	1	9	1
5740000	-2187.0305250201695	-2051.6585750148643	-135.3719500053054	-2051.6585750148643	57.28033170282093	1.776663150887227E-4	1.0	0.3462145345856502	-109.45094817184733	49.36261940786612	39.10289775760969	108.09028345401059	79.37827767599936	60.50478468635068	5	5	5	6	1
5750000	-2165.4030674046194	-2053.80196374428	-111.60110366033955	-2053.80196374428	36.45083562915468	4.1645062753204896E-4	1.0	0.2295980071583452	-87.52463287782427	41.88362565441365	29.395610504777885	12.594422900354719	64.52136328302406	2.754447618701558	5	5	5	2	5
5760000	-2163.7734297779207	-2056.1703236618628	-107.60310611605783	-2056.1703236618628	40.026105859811445	2.8719778781202064E-4	1.0	0.2649147101306533	-88.61287836525038	17.454542677472034	10.596751833996086	10.114754004667097	29.378523598469897	14.253417332880073	9	3	3	1	6
5770000	-2161.5721986643784	-2048.63668580671	-112.93551285766857	-2048.63668580671	50.71930838925876	2.9560694437839803E-4	1.0	0.07199539984105646	-93.37803527179491	14.37438025884441	33.76047030336104	31.202697717030553	12.27130194829737	12.533397380262473	6	3	8	2	3
5780000	-2150.2404246147357	-2055.504226225632	-94.73619838910386	-2055.504226225632	34.6659790064935	4.2007283010143725E-4	1.0	0.038246114997515006	-76.81504398922333	16.845695300252476	34.34197089042063	16.49936475682401	12.452491260120487	1.2367630840900385	10	2	1	6	3
5790000	-2164.519673470016	-2051.5428533062095	-112.97682016380652	-2051.5428533062095	44.67890088209083	3.4426053946559816E-4	1.0	0.12822658606309428	-90.36787650071383	12.061034764438075	14.408294143781308	42.263347017321095	92.06784146149064	23.95555414298998	4	1	10	2	5
5800000	-2135.134274602819	-2049.09699595512	-86.03727864769897	-2049.09699595512	34.01674689270785	5.007912047115265E-4	1.0	0.12586024319110142	-72.2152894445526	8.593781679659662	16.042704964197412	20.338231556030777	0.34498487450434157	0.5240494422929921	4	1	13	3	1
5810000	-2154.404181321398	-2051.157971028729	-103.24621029266892	-2051.157971028729	37.58423691040455	3.8580465712961543E-4	1.0	0.022119760223727962	-85.14671504136918	26.37562172193082	32.04653282511182	25.698780811521154	8.430367249399634	2.8836096174196353	1	10	5	3	3
5820000	-2166.5062662721584	-2051.0503746029667	-115.45589166919167	-2051.0503746029667	38.1340009029393	2.322584972162253E-4	1.0	0.015346561432276445	-89.53978610128738	86.27338966609764	34.60469080267184	158.32851107857468	18.695132887419074	6.622950647425739	3	11	2	1	5
5830000	-2184.1280378028077	-2052.4892771954533	-131.63876060735464	-2052.4892771954533	52.8860339021466	1.836738108538626E-4	1.0	0.16478637789681816	-106.78672870484252	43.51775330581938	63.65622244521402	126.65410128585344	29.210841551126045	31.79172871269822	1	6	2	1	12
5840000	-2180.5727276112343	-2051.562423925887	-129.0103036853474	-2051.562423925887	51.615785669783634	2.8233812496581014E-4	1.0	0.13826153779027403	-103.67426604377877	110.45681691790894	90.5762678101049	68.62790888108621	29.67187885102445	49.05891042401969	2	8	5	6	1
5850000	-2164.8566261195574	-2050.059758929256	-114.79686719030114	-2050.059758929256	40.862170908363645	2.4433380149806877E-4	1.0	0.13609918933111223	-93.27013528346052	38.68784182050649	46.67458757598976	50.58744972241412	24.16080976323617	8.699542559446435	15	2	1	1	3
5860000	-2155.4132926938673	-2052.612981188377	-102.80031150549026	-2052.612981188377	35.023128476964004	4.1177226108137644E-4	1.0	0.09435280963414912	-83.17884857691847	24.384548527442043	19.212144452184358	8.127458808531511	28.05916279413314	2.547617893390136	4	8	2	6	2
5870000	-2166.943956550874	-2048.877835123057	-118.06612142781715	-2048.877835123057	38.11953794097413	2.802367068206506E-4	1.0	0.11411709331190216	-96.72711521459333	15.595820234059534	24.313401431315924	38.62452102102186	47.16192633190762	31.304481794453775	2	9	7	3	1
5880000	-2166.4830137406966	-2048.4039201070727	-118.07909363362398	-2048.4039201070727	49.35824007945609	2.100106886785179E-4	1.0	0.1630660517354533	-100.93744104484045	50.53816268696932	20.11386333824136	4.976594195872512	4.064315590157544	6.757444106788294	15	3	2	1	1
5890000	-2160.685705649281	-2056.802296468431	-103.88340918084982	-2056.802296468431	34.24866717627325	2.9411642929134957E-4	1.0	0.032345974038498114	-86.84104121715623	58.57653154837235	19.350781763578308	20.656023699918503	1.727565702415916	1.4692317468624523	3	6	8	2	3
5900000	-2156.2090492873435	-2052.780026482343	-103.42902280500054	-2052.780026482343	34.33214051406831	4.919680199513642E-4	1.0	0.10618430507489382	-85.60925549004295	63.56393319711567	14.313788497821529	22.277751354756294	4.654092643659	0.5419616737986739	5	4	9	3	1
5910000	-2153.490466465617	-2052.516005629601	-100.97446083601628	-2052.516005629601	34.590200198229695	4.232411997898313E-4	1.0	0.2410343633507523	-82.15659246852341	16.423278932267273	33.256999997329494	34.86546228583513	9.012736878519325	3.543602118199559	8	6	3	3	2
5920000	-2178.99151496288	-2049.7740446443495	-129.2174703185305	-2049.7740446443495	48.657563811973425	1.1226058606004164E-4	1.0	0.1059233454630484	-103.68287285067386	47.242118274714464	52.18636995031039	130.75644195899	90.09270932777225	8.09656385678585	12	2	2	2	4
5930000	-2155.381358968504	-2052.4190057657943	-102.96235320271	-2052.4190057657943	42.88750163352253	3.4411158546054503E-4	1.0	0.06205944902316798	-85.31266220771339	28.92997198438995	12.956834683624484	13.033522913490213	16.475556626334523	3.442909730971492	3	1	7	10	1
5940000	-2178.072034040367	-2051.134192876636	-126.93784116373077	-2051.134192876636	38.58114295405316	1.944517763215371E-4	1.0	0.358184732185137	-101.9719367871902	290.6277332973676	199.08007343716469	56.501853224322566	8.799712121422155	5.599932053580622	1	1	15	3	2
5950000	-2153.8799828294195	-2053.7762135868284	-100.10376924259096	-2053.7762135868284	36.691383686743784	3.4741854196193193E-4	1.0	0.11831423841074049	-81.12200372163142	15.85397961974361	32.458431895541736	58.67588438073189	3.5263376924735974	2.148252658603343	14	1	2	4	1
5960000	-2162.446466786436	-2047.989262905163	-114.45720388127293	-2047.989262905163	42.26919096116869	2.5281681103776716E-4	1.0	0.22538982202892874	-94.66703686135554	18.35982492245662	6.424922627187862	13.252318289553122	37.064993329070944	17.715647211251564	1	4	2	12	3
5970000	-2163.6966507254856	-2051.9251630142703	-111.77148771121544	-2051.9251630142703	34.24645245607587	2.958775838752453E-4	1.0	0.15497058496396476	-92.97759478687772	16.080136040336924	48.314788047835016	13.627195417730603	10.873530495307005	1.3375727814827465	1	14	2	3	2
5980000	-2172.266936659428	-2049.450821936443	-122.8161147229854	-2049.450821936443	42.74734218922707	3.0310006456662656E-4	1.0	0.08868800854369224	-99.36033251771971	30.11841902891468	79.84955037563101	45.713943533116364	31.765982409895667	31.044993705667103	4	3	5	9	1
5990000	-2168.4805634248232	-2052.5652576627967	-115.91530576202663	-2052.5652576627967	38.43367796686435	4.343354406157663E-4	1.0	0.25749025227529276	-93.07952283315701	89.0688733825615	43.77781672591037	58.38736551357545	19.110801268915008	12.430739984533314	2	8	1	7	4
6000000	-2155.8823035364658	-2054.4349323260735	-101.44737121039218	-2054.4349323260735	35.431064267870724	5.082297550418938E-4	1.0	0.21883134248281266	-82.90425389964913	23.934540051273636	27.416057795145836	18.232418718017158	11.926268593702694	9.731309047343418	9	3	7	1	2
6010000	-2159.8865795909524	-2052.574609284446	-107.3119703065062	-2052.574609284446	36.28115235890541	4.003767665375885E-4	1.0	0.5201281150798169	-86.7055418422329	46.092753435119505	30.644132428989206	25.509000203447098	21.55443668441749	7.559091666203496	4	1	3	9	5
6020000	-2173.775077453047	-2053.2483958625135	-120.52668159053336	-2053.2483958625135	34.07585273778458	2.4403045567169998E-4	1.0	0.5386734592070249	-95.34405860121853	456.60320004658786	207.30249268522638	51.86403841024542	7.082956785428	2.231560979940732	1	1	14	3	3
6030000	-2201.1540793012196	-2059.6335249736835	-141.5205543275362	-2059.6335249736835	52.078366110305716	1.3170324057325717E-4	1.0	0.5332973462149305	-113.94389892512656	85.78218642470168	43.80560306317494	41.22471355722348	54.053917988742334	210.16206007874638	2	2	9	6	3
6040000	-2199.71733785664	-2057.432684359365	-142.28465349727512	-2057.432684359365	78.15047728089952	1.1332598893347937E-4	1.0	0.4212634044880558	-114.45283900292935	82.03643733236164	51.90269102056581	149.46045417221373	140.24894721769593	34.463031337677506	8	7	1	2	4
6050000	-2210.2432222927187	-2052.631234334639	-157.6119879580798	-2052.631234334639	120.26249087647075	8.203802638794126E-5	1.0	0.015537408920704649	-129.87754101187613	268.4552388985525	231.187867395986	244.48214857074993	32.99981665391682	1.3531600340864223	1	12	7	1	1
6060000	-2204.1264004451727	-2050.5210732338637	-153.60532721130883	-2050.5210732338637	102.95137879919179	9.648582101237459E-5	1.0	0.06253602430350229	-126.35999711559454	68.64945352121565	84.28069802530501	207.70093635085223	106.3256923148218	8.931335543034008	3	4	9	5	1
6070000	-2174.811274760639	-2051.1539967365866	-123.65727802405245	-2051.1539967365866	42.76269419477224	2.230551744911405E-4	1.0	0.03934292242691494	-95.35257552771004	428.78824475113373	28.986039583928736	58.08050708189197	110.16386417140686	4.928186644966888	1	10	2	4	5
6080000	-2151.7897585273154	-2052.8399189322927	-98.94983959502261	-2052.8399189322927	34.64820663367379	4.6455939664478957E-4	1.0	0.09039862506780166	-80.47155029721517	65.53895376844395	19.141948621606883	18.889843003575212	1.6252158139709847	3.707959418010191	1	2	15	1	3
6090000	-2156.362752479671	-2052.4374285164686	-103.92532396320262	-2052.4374285164686	39.3458987293622	3.0443110440222463E-4	1.0	0.4965120518765815	-82.50502372634266	9.776985399365522	21.605592655841814	38.10576115871782	58.64628284960354	3.8884362616720396	2	10	2	4	4
6100000	-2177.540258551963	-2052.3584209641767	-125.18183758778602	-2052.3584209641767	47.86754175515039	2.1044591148963916E-4	1.0	0.2689599335334915	-97.8364158671744	93.49954916019793	125.9519107642874	16.663066227094905	75.42636301314666	1.6861125762069193	10	1	5	3	3
6110000	-2179.228696949988	-2052.7352120500937	-126.49348489989423	-2052.7352120500937	43.12385296845947	3.043488481848945E-4	1.0	0.0704134245535103	-103.05722599156046	34.738119417791644	23.120713447245528	52.59456182286713	85.03536027480487	14.166850638869176	1	7	1	6	7
6120000	-2164.695098086747	-2054.003864035236	-110.69123405151112	-2054.003864035236	40.318925945432646	3.240209204197963E-4	1.0	0.0359607681340422	-88.47880305782881	13.872545924595018	12.666427205574156	39.20517664632775	60.265292078630864	64.16376194646732	11	3	6	1	1
6130000	-2177.2527015777314	-2053.0990234862156	-124.1536780915159	-2053.0990234862156	42.37682908030958	1.5794963349349172E-4	1.0	0.21506161093356743	-100.75267107042694	47.989441965352654	85.82289282544707	70.93661876801475	26.18720334611491	12.58451272397722	2	2	4	13	1
6140000	-2170.4262742131864	-2059.213199865862	-111.21307434732445	-2059.213199865862	34.34821071132826	5.69576330406649E-4	1.0	0.017305574541463024	-87.63500969616275	23.89193914253408	20.222495099969056	76.22969366575494	71.18800978141975	4.127442326721252	1	2	3	10	6
6150000	-2161.8859849793957	-2048.7344868065406	-113.15149817285493	-2048.7344868065406	43.33798153225151	3.0768420308214763E-4	1.0	0.08302891668799867	-92.85636024402007	26.384756881208716	23.5369398683898	22.191781029074154	34.474162325663784	16.535625261897813	3	1	8	6	4
6160000	-2157.5528852562443	-2053.351192540583	-104.20169271566164	-2053.351192540583	34.04821620769404	3.168676570252941E-4	1.0	0.016214535377591568	-86.58843634211742	38.34749856283814	27.78355129814464	26.20487080990164	5.320321044273799	0.9098403542875431	3	2	12	3	2
6170000	-2156.52068047961	-2048.8938277218012	-107.62685275780873	-2048.8938277218012	50.36211478981114	3.23740710297371E-4	1.0	0.09471063568631392	-88.71507697679148	9.937981454182772	11.75097090786517	25.168510391786167	29.279000745157585	19.627594002022157	2	3	1	6	10
6180000	-2148.1351806527646	-2048.7492019404467	-99.3859787123177	-2048.7492019404467	36.821764133241	2.907470379985356E-4	1.0	0.0997788158036585	-82.45354136123521	5.856709364787252	14.523554687090954	30.923016257661043	6.736650954694839	3.070680307568857	2	3	13	3	1
6190000	-2161.259164077464	-2052.1693087473905	-109.08985533007362	-2052.1693087473905	35.40928927324731	3.862283498682233E-4	1.0	0.14004940479660266	-87.41727780547934	12.711183669695112	32.60497585969559	8.11850975179925	31.891383741569943	21.186303747378574	4	3	2	8	5
6200000	-2177.9608269077844	-2049.7985267720937	-128.16230013569077	-2049.7985267720937	51.982402532076414	2.2388349354280897E-4	1.0	0.14717933256649884	-104.72424951799285	56.92378217505902	104.53868506806675	76.20104395070938	11.149276963419032	12.280142162412572	12	4	2	3	1
6210000	-2174.358733861681	-2057.686821000603	-116.67191286107814	-2057.686821000603	34.30500105120618	2.7398430073624294E-4	1.0	0.16955406842870424	-93.35379884349214	115.00341822102612	47.38838089541139	48.67721393589336	37.560403276822356	2.937899815325752	1	2	4	13	2
6220000	-2165.8650795148437	-2049.176208131272	-116.68887138357215	-2049.176208131272	43.20964958604266	3.5978342680781643E-4	1.0	0.12068716163554521	-94.07926767122282	57.31420502102671	73.61478043840546	46.200447982336634	34.09381145634393	2.7585139660370808	9	2	2	8	1
6230000	-2151.121542733016	-2053.2957189815424	-97.82582375147399	-2053.2957189815424	36.9907352400983	4.723563526099089E-4	1.0	1.030714932906359	-78.81316241652225	6.606705095991222	13.74305537192975	20.961077509558354	22.66639600810042	16.658788448171666	1	6	7	3	5
6240000	-2177.929412677972	-2058.1529942816555	-119.77641839631612	-2058.1529942816555	44.885685090150055	2.1533489110198904E-4	1.0	1.1102351142373237	-96.53880929231096	51.99351239304107	78.75465397149767	27.98515056987972	31.893912753513327	1.753822303936494	6	1	13	1	1
6250000	-2164.561102132023	-2054.0114985439222	-110.54960358810038	-2054.0114985439222	39.049696190996066	3.3894669544409133E-4	1.0	1.034284039468506	-89.31999855485259	50.82384882198564	23.1216970259141	32.43765224986022	12.760845376615878	11.751118752347532	5	6	7	3	1
6260000	-2161.013965946857	-2055.162876982604	-105.85108896425322	-2055.162876982604	36.6116443991821	4.387882733787296E-4	1.0	0.3208161818244582	-85.73096424572344	45.963186667972295	14.868388104512999	17.053697313027644	18.659010563954002	20.843961418919648	1	2	4	8	7
6270000	-2181.2844050567996	-2048.850625265813	-132.43377979098648	-2048.850625265813	42.86842022454518	1.559308683724777E-4	1.0	0.08079825166464735	-107.35394788828611	186.3887537301397	59.69108984660727	43.45470021901541	54.7871279326516	20.269962808884312	7	1	8	2	4
6280000	-2165.188758607175	-2055.008792939093	-110.17996566808206	-2055.008792939093	42.186231786355236	2.7293302781433905E-4	1.0	0.22100150834093976	-90.0189601388657	22.772838366322045	25.688341855338656	18.80996474051724	31.778974898770358	15.88629791701201	1	1	5	6	9
6290000	-2148.2802206705264	-2053.984599026914	-94.29562164361232	-2053.984599026914	34.05902706287954	4.921875143923366E-4	1.0	0.04027456635061706	-76.9783746696172	23.43088131832994	18.45290420391096	24.068644485718735	10.318984138699866	0.1871828227603745	2	4	12	1	3
6300000	-2158.2447714417	-2052.0988194263477	-106.14595201535191	-2052.0988194263477	34.91430412241913	4.7838494592730593E-4	1.0	0.028853774881487736	-87.01899139623902	38.93027187620755	28.3789187346866	36.175579871331266	5.70370612759719	5.350339025175965	1	2	14	3	2
6310000	-2174.588886831169	-2054.1179747786737	-120.47091205249528	-2054.1179747786737	36.68662503675687	2.885953581215729E-4	1.0	0.06695041514628142	-96.88729268662581	14.44855930868243	76.91025762984485	63.72749932108615	13.387036812473571	9.6685854797946	1	6	6	4	5
6320000	-2166.3592367463893	-2053.545751415259	-112.81348533113018	-2053.545751415259	41.4053197211081	2.8151561108318035E-4	1.0	0.24948500909159183	-91.35152590712532	18.350604219590227	43.204452673617	56.90858774521423	29.232220647452735	0.7377355595325262	11	6	2	2	1
6330000	-2191.896592753125	-2050.0288294330944	-141.8677633200306	-2050.0288294330944	78.425240257012	1.674783753370578E-4	1.0	0.07320576594740939	-115.62420092113162	108.27085497178429	172.49812129826145	101.492344915123	60.87850876882027	8.54881363333907	1	4	12	4	1
6340000	-2173.742229103719	-2055.733887788149	-118.00834131557029	-2055.733887788149	35.11234621608426	2.1447436993301175E-4	1.0	0.2855892921218572	-95.99760149448947	106.46838860115096	23.829800863454306	40.48317784808256	19.100331397027364	3.312932352062585	4	6	2	9	1
6350000	-2149.5582718171518	-2049.1019759007672	-100.45629591638433	-2049.1019759007672	37.97625719859573	3.6880950598879464E-4	1.0	0.2799868023756172	-83.01383416787654	6.167296550977166	15.675560128460281	13.78288604726945	10.373717704557338	16.966351089833907	3	7	1	1	10
6360000	-2157.0654832268924	-2058.2301635641993	-98.83531966269318	-2058.2301635641993	35.09970995933487	5.132779801204891E-4	1.0	0.1788803361352671	-81.92248248648247	12.578302323788161	24.907226477540657	21.552516757875352	2.50670108394883	3.7690750342096524	2	1	14	3	2
6370000	-2155.9924881607126	-2050.333988827847	-105.65849933286543	-2050.333988827847	35.671973726863314	4.575667578585671E-4	1.0	0.5224207978559775	-84.84976090579453	74.10709267417661	7.258873447852868	17.345994634532794	10.030054441689957	14.727237645196885	1	2	15	3	1
6380000	-2169.247051558725	-2053.8294683387153	-115.41758322000966	-2053.8294683387153	46.22793990300402	3.601761060248072E-4	1.0	0.5224207978559775	-93.18169988532057	25.254485547857936	37.12005787761492	42.3587309416597	50.1550769236654	9.277683399253236	11	4	1	1	5
6390000	-2146.229960511988	-2057.7949199763502	-88.43504053563778	-2057.7949199763502	34.13297667614973	3.377918339744235E-4	1.0	0.15548797952505594	-70.99965072455824	2.470741346665634	8.035691171030575	13.810502446749297	31.127396963383127	3.0684174369038653	2	8	2	6	4
