# BEAST v1.8.4
# Generated Mon Sep 13 16:57:42 JST 2021 [seed=1631519848854]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skyline
4930000	-11367.839885411338	-2490.0782000496515	-8877.761685361687	132.47964670879009	33.18753626136572	38.6057449049016	70.64436917083859	54.79739826619659	46.902514601437744	38.39307013113503	20.81853902207044	74.51737114429153	9.054521174730189	20.467695350957307	3.0	3.0	1.0	5.0	1.0	4.0	4.0	3.0	1.0	3.0	15.201581208853092	29.501492983390374	0.2730500548843796	0.2554764452692727	0.24349862802552869	0.2279748718208212	0.16744223820020313	0.0015702764216136225	0.0015702764216136223	-8877.761685361687	0.0	-133.72654086281136
4940000	-11362.894679686986	-2480.643376205292	-8882.251303481695	130.83296079773038	4.741612250295471	18.73968398623065	18.045094850763448	40.67091811262039	43.732942714414285	44.85842386964574	23.285187733233453	84.45633838823308	25.834289496091014	18.043087165649997	2.0	3.0	2.0	4.0	2.0	1.0	1.0	8.0	3.0	2.0	15.076622480276765	26.424516839808486	0.2802104430122864	0.2692756317448973	0.22911312943126366	0.22140079581155478	0.17919272224030464	0.0016677875657363135	0.001667787565736314	-8882.251303481695	0.0	-126.90523838463405
4950000	-11380.460906533159	-2496.1398630621684	-8884.32104347099	126.11371343583974	55.78603777927725	50.46342082750405	67.48492007755345	11.818215950850085	31.439577386230475	106.91924881283676	147.75494727411586	127.49139511526741	159.1917662100618	17.64095437221606	1.0	2.0	1.0	2.0	6.0	4.0	3.0	2.0	2.0	5.0	15.711961362840347	29.73557805936215	0.28717472505723546	0.2536575517002577	0.25018613748412205	0.208981585758387	0.149245634974333	0.0015214584292403811	0.001521458429240381	-8884.32104347099	0.0	-133.92625651115196
4960000	-11369.285297295224	-2488.483393806552	-8880.801903488673	127.58976024397059	21.479122384775955	72.69509933381963	52.02226322790932	45.17120085704254	64.58574425379939	95.20991018533617	17.372173957750856	17.510284556092387	45.76719153510596	26.332909193362017	6.0	1.0	9.0	5.0	1.0	2.0	1.0	1.0	1.0	1.0	13.985183645085147	29.120646885252707	0.2855019933685643	0.25046918350310254	0.23983511730458468	0.2241937058237507	0.15796687909686596	0.001399860472983627	0.0013998604729836273	-8880.801903488673	0.0	-131.7187102340267
4970000	-11368.01555689507	-2488.824143464355	-8879.191413430715	122.90337967137627	9.37684052726079	7.132744810104206	23.198431893902434	77.36930859784029	73.39418250108551	34.66454607223447	81.31843839049934	84.31357443074214	81.01699292203895	81.06555224902598	1.0	1.0	4.0	2.0	10.0	3.0	2.0	1.0	1.0	3.0	15.066290390707552	30.843364173631393	0.29395126646002	0.25729986946082156	0.23371330824122485	0.21503555583793574	0.1668635891831046	0.00151734719310774	0.0015173471931077397	-8879.191413430715	0.0	-131.22343288787974
4980000	-11357.253476102902	-2476.566907510177	-8880.686568592724	115.32182542070389	3.2708927027189327	7.541385516841547	15.274446256418031	23.244356064214767	82.21541937120224	74.5737380824648	47.916484459854274	44.50557073050198	40.16468701403249	24.610703200128253	4.0	1.0	1.0	2.0	3.0	1.0	5.0	2.0	4.0	5.0	13.694523158412578	23.887473460359185	0.27324773512658485	0.26108433044101625	0.23847167288016902	0.22719626155223221	0.17510602194910496	0.0018383055865439095	0.001838305586543909	-8880.686568592724	0.0	-124.9467498038252
4990000	-11383.838739911818	-2486.3465408201455	-8897.492199091672	124.91878406285483	8.264854179646257	5.505458845506154	16.650406914839234	26.76917020907835	42.392768440936045	32.29021639434554	57.50687585876535	171.92078908715314	252.56175878943938	43.494188018275366	1.0	1.0	3.0	2.0	2.0	4.0	5.0	4.0	1.0	5.0	11.729948442105982	29.55655832949964	0.2966393751192094	0.24428586496713384	0.2469293144578502	0.21214544545580907	0.18585749495087964	0.00161872624734448	0.00161872624734448	-8897.492199091672	0.0	-130.32751298524298
5000000	-11360.460413549892	-2483.161324809248	-8877.299088740645	122.39576570041208	5.713946233190561	16.22517165425494	29.052722510793146	40.993966892984076	40.173536106201304	27.026373163560173	15.659367137990477	65.67235759227054	57.40468264285988	13.899494721493125	3.0	1.0	1.0	7.0	4.0	3.0	1.0	3.0	1.0	4.0	13.99029360392542	29.611910089332873	0.28815776368586793	0.24209077348945443	0.2380621714887916	0.2316892913358886	0.1783116477719594	0.0015683662384806567	0.0015683662384806565	-8877.299088740645	0.0	-129.9719271104247
5010000	-11381.907361719605	-2494.452192367037	-8887.455169352568	122.14431272911092	6.95429682568872	7.994784787856844	22.674167477566165	24.07908414782447	132.07782952710465	41.26785240657835	62.34285911851903	176.43871272432068	52.52207822516625	109.33895651214254	1.0	1.0	2.0	2.0	4.0	1.0	5.0	2.0	9.0	1.0	13.780009125468558	32.46579850043987	0.2821832232676322	0.24923235646305586	0.2480129221899357	0.22057149807937876	0.15731316856605795	0.0016247127638256112	0.0016247127638256119	-8887.455169352568	0.0	-134.2476572219974
5020000	-11362.02186926367	-2486.484268359211	-8875.53760090446	124.25502518112907	14.655247677946914	28.86732881564937	7.011631949016661	16.0453358167065	20.007721346614495	46.078154856160715	69.94796091176805	33.558336991968424	102.1971288297596	17.1837820743308	1.0	1.0	1.0	1.0	4.0	2.0	1.0	1.0	13.0	3.0	15.288312756690017	29.936601246962166	0.2774147649547198	0.2525189372836194	0.23797112102052093	0.23209517674114244	0.17140322571667008	0.0015829985269540916	0.0015829985269540912	-8875.53760090446	0.0	-132.06088870288588
5030000	-11356.918252081912	-2472.708136795282	-8884.21011528663	106.23416127983015	10.433821367721686	11.41077054760392	18.440019471783735	9.55696244846085	20.31671818400708	45.22581737616142	75.19538925966793	27.29340305673268	79.6727585156708	21.821956718918756	3.0	1.0	1.0	1.0	1.0	8.0	3.0	3.0	2.0	5.0	16.04637939134157	29.06826935055041	0.27429572810388225	0.2676698803894322	0.23022110190217648	0.2278132896045117	0.1655326881412357	0.0017928891965050078	0.0017928891965050078	-8884.21011528663	0.0	-120.1635811292964
5040000	-11352.047228714233	-2466.652106415406	-8885.395122298827	97.06366062438319	1.2888774016598874	7.49495806685768	3.2935211055396656	4.238479997791092	8.299927049754995	13.857834777381186	53.712866427889836	41.00927173808456	47.11973490955336	18.355115691379687	1.0	2.0	1.0	1.0	1.0	1.0	7.0	7.0	5.0	2.0	12.652302332514624	26.35191143099053	0.2873968033293337	0.2640565906188097	0.2428793685296213	0.20566723752223803	0.16266485597413813	0.002073725714015135	0.002073725714015135	-8885.395122298827	0.0	-119.80784375314464
5050000	-11350.93143328519	-2469.8950825524344	-8881.036350732755	105.167947735846	3.579964838400734	6.385635595852333	13.575386715801587	16.42784620668788	47.71336205969819	43.647636334580476	28.739018872607126	17.096803138893762	64.78430467681896	27.42581184162008	2.0	3.0	1.0	1.0	3.0	6.0	2.0	3.0	2.0	5.0	14.331412391586149	27.723998280805304	0.2832663093871644	0.24658334562589157	0.2529833556170336	0.2171669893699129	0.1646356212937503	0.001911416020666474	0.0019114160206664742	-8881.036350732755	0.0	-119.3321426239216
5060000	-11360.033596150543	-2482.372482812032	-8877.66111333851	115.09273091854018	3.2425729909066776	8.207521384761522	12.306373243667567	17.567069932626776	90.60036836863047	228.30489972039874	162.95343947342178	38.698671447480365	100.34351581754538	21.69352638783399	1.0	2.0	4.0	1.0	6.0	3.0	2.0	2.0	2.0	5.0	13.525354120242	26.43786334811668	0.28312704991396787	0.24405731693355812	0.25127050710717047	0.22154512604530613	0.18696103409559886	0.0015971531704616394	0.0015971531704616385	-8877.66111333851	0.0	-124.39736023211452
5070000	-11372.135897660652	-2486.2215591359072	-8885.914338524744	118.90786034778415	4.362679226369479	12.858126674575036	10.056404465653365	10.725968584228394	16.503284031938605	18.169384970088398	92.91422045156972	58.756927045195134	47.15858405290927	38.3475783365959	2.0	2.0	4.0	1.0	1.0	2.0	5.0	1.0	9.0	1.0	15.53116063428211	27.79697182738899	0.2865935542548349	0.2542454742409369	0.2484439166164223	0.2107170548878085	0.19386835342890846	0.0018360592590366835	0.0018360592590366842	-8885.914338524744	0.0	-134.52549044839114
5080000	-11369.372525242687	-2488.651272052339	-8880.721253190348	116.16136603082983	8.108640171876292	54.53273663442138	32.12824404143952	26.766443987978622	59.850764406528725	197.2315957827199	115.0172694757324	61.49028788285266	21.251804917553816	17.602254990123583	4.0	1.0	1.0	1.0	2.0	1.0	2.0	11.0	1.0	4.0	16.623550315481022	28.470581029128883	0.2665887591760785	0.257693610838672	0.24978664615643884	0.22593098382881327	0.17983147021845428	0.0017242655749327917	0.0017242655749327917	-8880.721253190348	0.0	-127.77874654468074
5090000	-11365.043959820989	-2475.5518288668577	-8889.492130954131	96.84752837835167	2.5948435621997827	8.021040460488845	10.52436990213942	16.17013709076519	48.95393547469802	63.57953849613706	104.4825791169121	48.43959422342585	37.138744402190646	13.830686615677195	2.0	1.0	3.0	1.0	7.0	2.0	8.0	1.0	1.0	2.0	13.41779177632696	27.90117351736004	0.2961625883165267	0.25124706429216315	0.23689314423101343	0.21569720316029942	0.18199573695623422	0.0017723623082591422	0.0017723623082591422	-8889.492130954131	0.0	-124.57270289672257
5100000	-11361.16447301955	-2474.4015734697027	-8886.762899549847	122.43518466458609	6.891135186258224	10.967608785152066	8.982981781087284	28.858510837262255	7.092108127010275	25.420059193951918	44.31371104509801	38.230178913191	21.952598580410207	30.352794855148577	2.0	2.0	2.0	4.0	1.0	4.0	1.0	7.0	1.0	4.0	15.590970075150038	29.07449392054989	0.30328172216721977	0.2520694335418627	0.22276158825123846	0.22188725603968176	0.17007470642600592	0.0017246750868060224	0.0017246750868060224	-8886.762899549847	0.0	-124.31733497317637
5110000	-11357.875520682033	-2480.798197092448	-8877.077323589585	115.04128869930132	1.8555986096042796	4.136100028271842	8.386510204368747	57.694050547622645	159.70638177581793	56.2497670563197	123.07361685551177	61.814637285600526	78.90514282969444	54.377646375663254	2.0	1.0	4.0	3.0	2.0	5.0	1.0	4.0	1.0	5.0	11.38027247480468	24.84715828646381	0.26827695678133145	0.2613831820372709	0.2509529513454093	0.21938690983599102	0.1664426443750858	0.0017830706384187643	0.001783070638418764	-8877.077323589585	0.0	-123.08400650445986
5120000	-11365.499947594046	-2474.7897710193197	-8890.710176574727	116.51647150241372	5.399717341364682	8.806666092099027	15.385234945353806	48.71091492245917	44.643642031346864	59.008118801290635	60.275418360027565	87.50223664981075	15.54024187626853	27.894568864424027	1.0	2.0	4.0	1.0	5.0	4.0	5.0	1.0	4.0	1.0	16.757643401268137	32.76623073424756	0.3129102885368314	0.23973097845796776	0.22440865056295917	0.22295008244224446	0.16168869308777797	0.001549342298200913	0.0015493422982009132	-8890.710176574727	0.0	-121.35521058527563
5130000	-11367.903661877604	-2478.9780209356404	-8888.925640941965	107.32729339867323	5.829032866766647	7.504909908778567	17.564620815136454	24.72411616189815	28.97088043047953	37.59406670229963	80.1147887624811	116.65190386556164	25.984146436329727	33.4873994514484	1.0	1.0	3.0	1.0	4.0	6.0	6.0	1.0	2.0	3.0	14.450101270899905	30.429126588602333	0.2684511524195578	0.25709143531483414	0.24751846641808378	0.226938945847527	0.15975583493183934	0.0017103165959165803	0.00171031659591658	-8888.925640941965	0.0	-126.91187651933241
5140000	-11368.311614453012	-2471.712933727664	-8896.598680725348	102.57688543029413	6.440064808785963	13.16365500302243	9.648297114277735	33.384948834605	33.40525527831603	58.64940227575942	103.58459027626739	9.466211213048917	13.838542830650356	22.22457756762247	4.0	1.0	1.0	3.0	4.0	9.0	1.0	3.0	1.0	1.0	14.204946353933385	23.80476026484152	0.28622614766121446	0.2463950542078645	0.22591379625042785	0.24146500188049594	0.17508525518986684	0.0017937911761637928	0.0017937911761637933	-8896.598680725348	0.0	-120.7368745936977
5150000	-11356.948643399854	-2483.246805408763	-8873.701837991091	113.55907026584597	15.321687332942087	17.647139898108794	23.844319070855484	28.867929508396188	32.414665644949864	69.45940913404294	81.04774624743224	90.43279715237395	49.10737348779924	57.08592927628141	4.0	1.0	7.0	2.0	1.0	1.0	1.0	1.0	3.0	7.0	16.021592081170294	27.387023847511816	0.27479965326352446	0.2558338678284652	0.24299044839635833	0.22637603051165478	0.16252468456072222	0.001697140065177956	0.0016971400651779572	-8873.701837991091	0.0	-128.49331134873327
5160000	-11366.801103447047	-2481.9523311849307	-8884.848772262116	119.60621788975673	6.106120806427924	15.598091887149861	47.449750629881166	66.19993000361407	53.18281212772244	63.701782954255805	42.48404912751279	75.75277867952772	9.870409740383092	41.446138479968276	2.0	3.0	5.0	2.0	3.0	3.0	4.0	1.0	3.0	2.0	18.10004176176844	30.28487343575112	0.27543604962501034	0.2579337299052636	0.24244333357109324	0.22418688689863542	0.15534190227390626	0.0016238184315605616	0.0016238184315605624	-8884.848772262116	0.0	-124.38487495325987
5170000	-11357.96291456934	-2479.981860951336	-8877.981053618003	109.70881049530121	6.79706502309788	10.748778936732702	14.825353119770567	52.093782724716846	36.24292365105343	48.11777137015377	35.44033167497771	81.15273508878279	58.805456182587584	43.50749180530001	1.0	5.0	1.0	2.0	1.0	8.0	2.0	3.0	4.0	1.0	14.120938131453194	24.54455705203342	0.2770976457656151	0.25752090023532387	0.229487356331316	0.2358940976677476	0.19377770874225733	0.001666233592266524	0.0016662335922665238	-8877.981053618003	0.0	-126.7114844714631
5180000	-11350.543454889268	-2474.9524562449938	-8875.590998644275	113.90697716458257	1.1585796929616823	6.2782678810518044	10.893837342629991	22.217912552520435	23.910616813849536	31.493178086340645	66.91050775665059	19.448409703911366	65.78989410912776	81.1135280836247	2.0	2.0	1.0	2.0	2.0	6.0	2.0	3.0	4.0	4.0	14.303917515383453	27.005235753328034	0.2806544792854874	0.2578825843357461	0.24051079815806173	0.22095213822070725	0.16288398081868627	0.0018711014541939578	0.0018711014541939563	-8875.590998644275	0.0	-122.48427436780193
5190000	-11350.895863614398	-2470.396967560937	-8880.498896053461	103.9884836548152	15.752634136545657	8.582232041984932	11.020854046403917	5.053685152626793	7.567317794575862	27.965736195873607	29.447753336685533	75.60407607636785	29.47770075374203	28.82551425934884	1.0	1.0	2.0	1.0	2.0	4.0	4.0	8.0	1.0	4.0	14.640490131592637	24.198095797987403	0.26940719308633876	0.2686117465332783	0.22517207586356233	0.2368089845168231	0.1690493883262514	0.0019204121337534211	0.00192041213375342	-8880.498896053461	0.0	-121.73002194000496
5200000	-11365.256320200724	-2483.074509171997	-8882.181811028728	108.86262611356321	15.183210823633774	9.643056026248566	54.3333822805052	42.34040259720858	58.02332067154929	31.084219181297293	36.08201157908461	25.783639128486822	125.07678076853601	42.04205741665336	5.0	2.0	1.0	1.0	6.0	1.0	4.0	2.0	1.0	5.0	12.082188362935726	25.978287626779938	0.26438192623363926	0.26740103652681546	0.2469944256634382	0.22122261157610965	0.16050325704065854	0.0018776407725182216	0.001877640772518221	-8882.181811028728	0.0	-124.62408313507173
5210000	-11357.367828788821	-2475.3516119503424	-8882.01621683848	106.56419687381747	3.218151543053986	10.405112548571525	29.93113935460428	25.700972140440165	56.80889828473143	29.000130775074627	66.66546996029183	77.01243104385286	45.179541653294	31.74601122313233	2.0	2.0	3.0	1.0	9.0	4.0	1.0	1.0	3.0	2.0	16.880578814038127	27.481736912029508	0.2826460723592759	0.2656819023214165	0.2348658333771172	0.21680619194219308	0.1771406127195137	0.0020661994518785987	0.002066199451878599	-8882.01621683848	0.0	-121.03259081852474
5220000	-11358.261863196207	-2484.837990835652	-8873.423872360556	119.46787850848656	3.5367842444323387	8.108569395943396	15.824336259459287	61.90092482700662	53.651166626912065	124.31409398674568	56.292232308388286	72.34815403097483	52.16643190083318	72.13475910207933	2.0	2.0	2.0	2.0	5.0	2.0	6.0	2.0	3.0	2.0	15.493395174275879	28.172883415417388	0.28156316831203476	0.25741048032889124	0.23726422936195068	0.22376212199712583	0.179381546750094	0.001539431312357904	0.0015394313123579038	-8873.423872360556	0.0	-128.72834675386028
5230000	-11365.303865368163	-2484.574945968617	-8880.728919399546	116.40512321037278	3.5297328588694636	5.478639061261152	15.368499858919105	37.86780070048503	106.39926248105206	49.4248618978057	73.80651514060371	67.33876185943261	83.35699534241631	121.77004419008665	2.0	4.0	1.0	8.0	1.0	6.0	1.0	2.0	2.0	1.0	15.313890918829735	28.16386335968936	0.28409930571483744	0.2473160829197661	0.25163615789170823	0.21694845347369082	0.16863324532310434	0.0015655642708527098	0.0015655642708527096	-8880.728919399546	0.0	-128.97191737837497
5240000	-11356.067753429943	-2483.213381354413	-8872.85437207553	117.41087085609956	3.0388614249152752	4.581629100414552	18.489243512185077	52.92564033836436	113.51497393987633	61.29119406038324	54.52507623810887	59.9333999477998	88.59958848791555	86.81621510887503	1.0	2.0	3.0	2.0	2.0	7.0	2.0	1.0	1.0	7.0	14.742513225651402	28.410877077542327	0.28570334655753316	0.25892562713443035	0.24284833398431024	0.21252269232372892	0.19502190073770032	0.0017320641877001557	0.0017320641877001557	-8872.85437207553	0.0	-127.19324601056583
5250000	-11365.81172366362	-2480.9384471604358	-8884.873276503185	116.75580247319768	43.37714102308476	11.676113024355729	14.773116505356905	26.401482633465218	36.30147756467094	30.688931286372107	137.0290948417005	24.746698291870086	44.74635907039457	46.083908777569	2.0	3.0	1.0	1.0	7.0	8.0	1.0	2.0	1.0	2.0	15.049646261765204	26.854485564537935	0.2671089255117729	0.2658326916317078	0.2474091175827746	0.21964926527374737	0.16153962243859188	0.0016740441639496646	0.0016740441639496641	-8884.873276503185	0.0	-124.79595657113651
5260000	-11360.466810666536	-2483.271406061562	-8877.195404604974	135.24182363413928	1.3686338675348997	6.093554403264001	15.30959521780302	45.65155152049456	22.997301804225888	96.78687388923971	70.27092113957356	35.12146127109306	27.178173582673406	26.170588052304865	2.0	1.0	3.0	3.0	2.0	10.0	3.0	1.0	1.0	2.0	14.732279933461836	31.137298630932897	0.278954096600167	0.26226373364902794	0.2419780322341149	0.21680413751669278	0.14731629561808302	0.0014051128392672564	0.0014051128392672566	-8877.195404604974	0.0	-129.5108683427625
5270000	-11366.558773101217	-2486.6484667313666	-8879.91030636985	117.3403048675796	6.9309151707044565	13.290481588718693	42.19949843095198	44.57555375739283	72.79785096645324	283.30116963741256	18.956412108572472	69.41958466183117	14.843167814570663	27.96171484929283	2.0	4.0	1.0	5.0	5.0	2.0	3.0	1.0	1.0	4.0	14.979222408262686	29.026478634769756	0.2951908112185679	0.25099513410014596	0.237140532588972	0.21667352209231674	0.16824125551557262	0.0017788707912003287	0.0017788707912003287	-8879.91030636985	0.0	-126.82878849226756
5280000	-11359.663175601345	-2476.725203232076	-8882.93797236927	124.6641912337238	7.479933182713158	14.302088629690353	16.121530749346803	24.93592760301568	35.518660381361165	53.98975808754417	28.43599036709692	16.106331787133847	42.7924182978987	56.318150786059014	1.0	3.0	1.0	2.0	5.0	6.0	2.0	2.0	4.0	2.0	14.040567543999186	26.68952232547675	0.2766352904586271	0.25241812697741134	0.2377741975625438	0.23317238500142023	0.1808798102057295	0.0017648143569374563	0.0017648143569374563	-8882.93797236927	0.0	-125.82730657178364
5290000	-11358.484037935916	-2476.3300198871902	-8882.154018048725	102.88441454800963	3.228895871787284	9.228604087064438	13.05292550327986	28.514331609649627	34.936521813939216	51.75972659054517	93.02648648296947	35.85439328959	54.67262841396326	14.28162605050979	2.0	3.0	2.0	3.0	1.0	2.0	2.0	3.0	8.0	2.0	14.77405735844536	28.10391067497934	0.2836537722639016	0.25728014839732455	0.22539493358709972	0.23367114575167663	0.19035290374078423	0.0018473246697991708	0.001847324669799172	-8882.154018048725	0.0	-124.65187205213229
5300000	-11368.390167378537	-2485.371938936717	-8883.018228441819	123.48857223172593	1.8869597378056444	6.409077447906471	13.402724118622464	29.026390893441757	59.95864407145992	121.43118149143972	40.05221814140464	56.4255574430507	75.69149579326815	23.15949236278651	1.0	1.0	1.0	6.0	2.0	1.0	2.0	2.0	11.0	1.0	15.279981558848487	28.20031508344075	0.27746741627925336	0.25045800079665	0.251401955921416	0.2206726270026831	0.18760613775385349	0.001555368136176137	0.0015553681361761373	-8883.018228441819	0.0	-131.8597349489936
5310000	-11369.436556901119	-2483.271317680367	-8886.165239220752	130.44719861962594	19.56411001981319	7.86418196447143	10.033337721139267	31.82268029167808	68.2606623528057	50.397486730313396	59.803117320151244	95.3462182024504	36.23926255524237	44.64176562270607	1.0	3.0	2.0	4.0	2.0	8.0	2.0	1.0	4.0	1.0	14.878563622775157	27.4264274984938	0.2848649341144765	0.2607357269607734	0.22727285949988008	0.2271264794248724	0.16613675176677886	0.0015273882611622181	0.0015273882611622183	-8886.165239220752	0.0	-128.82848609834636
5320000	-11362.274040060805	-2479.704960318531	-8882.569079742274	115.87665686403662	2.4847277106688797	6.633281858192809	5.915955505364935	29.595373095367545	47.19760708272855	56.102788218907264	133.12493278995314	17.05303615873061	14.04991526680799	23.750726984180886	1.0	2.0	4.0	1.0	6.0	8.0	3.0	1.0	1.0	1.0	15.211323383337573	29.832289848932618	0.2800114853296961	0.25926892368046073	0.24118867149430853	0.21953091949553707	0.16720358149098935	0.0015809622922598064	0.0015809622922598073	-8882.569079742274	0.0	-127.75204734507571
5330000	-11379.291334271655	-2494.5118440134247	-8884.77949025823	118.03722921989363	60.23515989172464	15.171743921473011	8.070182466975831	27.187356318779802	28.074420590539606	52.54339877361262	103.41184160361948	135.86052224827114	110.39303614652545	86.53598428891297	1.0	3.0	2.0	5.0	1.0	1.0	7.0	4.0	2.0	2.0	15.805808027506668	27.999845688835364	0.26553132707949023	0.25701553719188097	0.24288149256302846	0.23457164316560286	0.1968594572736554	0.0016378197468869312	0.0016378197468869312	-8884.77949025823	0.0	-136.22662596370674
5340000	-11355.027684401834	-2480.2762029240766	-8874.751481477757	113.71932475787455	6.714698174804668	12.248601857411098	15.005191608289895	64.74195615887207	55.86474425431716	12.228699570027112	47.54774304599072	137.22282513456207	24.9285555406779	18.52919686142198	4.0	2.0	1.0	1.0	1.0	2.0	11.0	2.0	2.0	2.0	12.58200581673688	26.373099808346087	0.2862824505934686	0.24542310724955255	0.24252221526660567	0.2257722268903757	0.17986752418501034	0.0016247848383253536	0.001624784838325353	-8874.751481477757	0.0	-124.60227952837836
5350000	-11375.782916902217	-2482.9186976792807	-8892.864219222936	117.60417807992856	11.39025765311106	29.451458305486575	29.964268395862113	19.459697986976057	36.846943411650365	57.97205129503472	46.54293387554951	128.88869796926755	22.48465920948703	30.611389800316235	1.0	6.0	3.0	1.0	4.0	6.0	1.0	1.0	2.0	3.0	13.893283337473845	25.162410933419487	0.2847924666303193	0.24145825281207917	0.24020592459518125	0.23354335596242262	0.19602166482846856	0.0015459748192404557	0.001545974819240456	-8892.864219222936	0.0	-128.12761004240423
5360000	-11377.690110279778	-2494.474005591382	-8883.216104688396	114.83479190496661	24.987762580143208	38.17441731221894	31.92696781788055	18.36066031249763	54.0592977145474	194.24157181001112	166.11620938965717	61.56068357101366	180.6149930985867	18.79958096707426	4.0	3.0	1.0	5.0	1.0	1.0	1.0	6.0	1.0	5.0	14.431714157353213	25.740813396965994	0.27910976060384496	0.2556413816569392	0.23587659036250289	0.22937226737671523	0.16407045507753856	0.0014458646821385178	0.0014458646821385178	-8883.216104688396	0.0	-132.73127360304724
5370000	-11367.806475798796	-2480.6378718316564	-8887.168603967139	130.86782650589916	7.450262729371777	13.003062920714823	28.1696231950161	42.71385689351697	57.87701786178988	53.7040146594604	95.94456473675827	20.07274077948275	115.61055161911139	43.8166897724589	6.0	1.0	1.0	2.0	1.0	5.0	3.0	3.0	1.0	5.0	13.326784103668675	24.265448792190334	0.2751907505582642	0.2557811443099781	0.23397261393097982	0.23505549120078006	0.17136134008691553	0.0015992129882136863	0.0015992129882136858	-8887.168603967139	0.0	-123.05457872825944
5380000	-11362.158799385346	-2482.9850918733628	-8879.173707511984	114.41391530488288	14.001996398966057	23.85850811563525	55.1033161653623	34.4233108379559	44.89008554058857	32.55553779585987	36.990611297926115	44.35156872246472	71.22849985525994	22.713796257443978	7.0	5.0	4.0	1.0	1.0	1.0	2.0	1.0	1.0	5.0	14.823267597705017	26.351798395611603	0.29330195777525003	0.25016878850489777	0.23810075952823453	0.21842849419161986	0.1803574339558246	0.0014680180357155403	0.0014680180357155403	-8879.173707511984	0.0	-129.07902868935776
5390000	-11373.900031543531	-2488.912864882657	-8884.987166660874	110.75299008096897	18.601525137769983	22.962605555454104	35.2615867364847	42.74142694438501	156.35637054322328	38.48292103216006	9.13495604956904	51.87847652256024	19.235440916471667	12.084207704571606	2.0	4.0	7.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	12.62398550539852	24.87581660760707	0.28940742297252087	0.24929270887673657	0.23962013196396134	0.2216797361867836	0.1767099452597836	0.0016967279836914303	0.00169672798369143	-8884.987166660874	0.0	-132.2676653935964
5400000	-11366.220255748489	-2486.14810782584	-8880.072147922649	103.42919077248315	14.89564184090779	21.506784022837486	66.7546931072358	109.58468894367729	136.94793195546836	73.54756832363731	151.75343590045063	36.80600462893283	59.32673377763664	32.429249117347226	4.0	3.0	6.0	3.0	3.0	3.0	1.0	2.0	1.0	2.0	14.843231898888593	29.647251263900916	0.28341070190897477	0.26655609349360726	0.22847766751305038	0.22155553708436992	0.16636938160639478	0.0018351150358559708	0.0018351150358559708	-8880.072147922649	0.0	-125.85773973035285
5410000	-11367.295591683609	-2485.0659009619844	-8882.229690721624	117.00182237346306	11.408119641427238	39.7999487352168	24.729621348784015	57.10849154299934	188.55412470259438	147.73306418092284	119.80180784100966	43.12231357704908	15.288699080454803	38.65048901804142	6.0	2.0	3.0	2.0	2.0	1.0	3.0	5.0	3.0	1.0	14.055180120961364	27.492973954049063	0.276886119670448	0.24333421454913018	0.2445287079912111	0.2352509577892132	0.19282910830773559	0.0019786378997453777	0.0019786378997453773	-8882.229690721624	0.0	-124.78925755563253
5420000	-11374.4821820814	-2484.1642000783213	-8890.317982003078	109.32763014812437	14.66250446652685	3.490270971385626	9.557545361073114	42.223772266969725	97.48161795118	51.05292146026789	68.36657924757644	102.60333384062291	89.37741841878714	46.122298442348296	1.0	2.0	2.0	4.0	1.0	3.0	3.0	5.0	3.0	4.0	13.51379647607243	22.422843129389804	0.2757179473337461	0.2590205755625466	0.23901813010317374	0.22624334700053578	0.18315760460624123	0.0018797162010027232	0.0018797162010027223	-8890.317982003078	0.0	-127.48710046237942
5430000	-11363.694533223139	-2476.9474442977134	-8886.747088925425	104.62406412729668	2.0040462379970396	5.578726177620863	20.579449291582108	42.91072858314965	70.52408250591829	79.84560650855785	81.93669993994513	34.375543687256084	107.7798287280465	27.739485390888937	2.0	1.0	2.0	1.0	1.0	3.0	8.0	4.0	2.0	4.0	14.916355682379859	27.106052515274566	0.27644257051122617	0.25319750580636796	0.24805921694964092	0.2223007067327672	0.2003356253706089	0.001745085209020613	0.001745085209020613	-8886.747088925425	0.0	-121.29575811525505
5440000	-11360.04790768465	-2478.042289176592	-8882.005618508058	111.17029948919077	16.522176488628848	31.99286888064183	14.736882915092808	24.914155878437153	25.17376987112562	15.959170215062775	29.40694068425446	39.757583036282234	7.298822574208512	33.18240405357664	1.0	1.0	1.0	2.0	4.0	1.0	11.0	2.0	3.0	2.0	14.439357424047417	30.365203955222366	0.2909264064720772	0.2530874370383358	0.23532950072826678	0.22065665576132243	0.17342007181428365	0.0018480877365696072	0.0018480877365696067	-8882.005618508058	0.0	-125.78981566207405
